Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
65	Spectrogram 1	1	3137.011132378	3137.846321107	55.9	316.8	PtGraham_HB1_190916005853.wav
66	Spectrogram 1	1	3264.922031691	3265.690405322	37.3	316.8	PtGraham_HB1_190916005853.wav
67	Spectrogram 1	1	3274.142515265	3274.944296446	55.9	298.1	PtGraham_HB1_190916005853.wav
68	Spectrogram 1	1	3294.400890590	3295.336301967	37.3	298.1	PtGraham_HB1_190916005853.wav
69	Spectrogram 1	1	3299.645875812	3300.447656992	55.9	335.4	PtGraham_HB1_190916005853.wav
70	Spectrogram 1	1	3316.616910797	3317.218246682	55.9	335.4	PtGraham_HB1_190916005853.wav
71	Spectrogram 1	1	3382.977703995	3383.879707823	37.3	335.4	PtGraham_HB1_190916005853.wav
72	Spectrogram 1	1	3396.207093472	3397.309542595	37.3	521.7	PtGraham_HB1_190916005853.wav
73	Spectrogram 1	1	3423.247201281	3424.015574912	55.9	372.7	PtGraham_HB1_190916005853.wav
74	Spectrogram 1	1	3642.487733551	3642.988846789	74.5	503.1	PtGraham_HB1_190916005853.wav
75	Spectrogram 1	1	3780.350759929	3780.751650520	74.5	540.4	PtGraham_HB1_190916005853.wav
76	Spectrogram 1	1	3800.996625325	3801.531146112	37.3	391.3	PtGraham_HB1_190916005853.wav
77	Spectrogram 1	1	3814.526682744	3815.027795982	93.2	577.6	PtGraham_HB1_190916005853.wav
78	Spectrogram 1	1	3934.645854979	3935.180375766	37.3	372.7	PtGraham_HB1_190916005853.wav
79	Spectrogram 1	1	3935.681489003	3936.216009790	37.3	316.8	PtGraham_HB1_190916005853.wav
80	Spectrogram 1	1	3936.449862635	3936.884160774	55.9	559.0	PtGraham_HB1_190916005853.wav
81	Spectrogram 1	1	3937.285051364	3937.619126856	74.5	1006.2	PtGraham_HB1_190916005853.wav
82	Spectrogram 1	1	3938.821798627	3939.356319414	55.9	782.6	PtGraham_HB1_190916005853.wav
83	Spectrogram 1	1	3939.623579807	3939.991062848	55.9	614.9	PtGraham_HB1_190916005853.wav
84	Spectrogram 1	1	3940.325138340	3940.859659127	37.3	819.9	PtGraham_HB1_190916005853.wav
85	Spectrogram 1	1	3941.293957266	3941.661440307	37.3	503.1	PtGraham_HB1_190916005853.wav
86	Spectrogram 1	1	3943.766115906	3943.999968750	74.5	614.9	PtGraham_HB1_190916005853.wav
87	Spectrogram 1	1	3944.701527283	3945.135825422	55.9	335.4	PtGraham_HB1_190916005853.wav
88	Spectrogram 1	1	4050.336281134	4071.416444669	37.3	316.8	PtGraham_HB1_190916005853.wav
89	Spectrogram 1	1	4113.322911864	4113.757210004	93.2	559.0	PtGraham_HB1_190916005853.wav
90	Spectrogram 1	1	4120.772795332	4121.040055726	18.6	465.8	PtGraham_HB1_190916005853.wav
91	Spectrogram 1	1	4121.273908570	4121.607984062	55.9	559.0	PtGraham_HB1_190916005853.wav
92	Spectrogram 1	1	4123.879697406	4155.129156412	55.9	1024.8	PtGraham_HB1_190916005853.wav
93	Spectrogram 1	1	4190.387521321	4191.590193091	37.3	838.5	PtGraham_HB1_190916005853.wav
94	Spectrogram 1	1	6679.699321641	6680.567917919	37.3	354.0	PtGraham_HB1_190916005853.wav
95	Spectrogram 1	1	6700.779485175	6701.481043708	55.9	279.5	PtGraham_HB1_190916005853.wav
96	Spectrogram 1	1	6716.948738980	6717.917557906	37.3	298.1	PtGraham_HB1_190916005853.wav
97	Spectrogram 1	1	6740.514461674	6741.483280600	55.9	335.4	PtGraham_HB1_190916005853.wav
98	Spectrogram 1	1	6781.184849550	6781.986630730	55.9	298.1	PtGraham_HB1_190916005853.wav
99	Spectrogram 1	1	6821.574576513	6822.476580341	37.3	316.8	PtGraham_HB1_190916005853.wav
100	Spectrogram 1	1	6835.301787096	6836.370828670	55.9	335.4	PtGraham_HB1_190916005853.wav
101	Spectrogram 1	1	6857.334054659	6857.968798093	37.3	298.1	PtGraham_HB1_190916005853.wav
102	Spectrogram 1	1	6870.680381682	6871.649200608	55.9	298.1	PtGraham_HB1_190916005853.wav
103	Spectrogram 1	1	6936.720499907	6937.221613145	37.3	614.9	PtGraham_HB1_190916005853.wav
104	Spectrogram 1	1	7155.159250998	7156.161477473	55.9	260.9	PtGraham_HB1_190916005853.wav
105	Spectrogram 1	1	7173.566810598	7174.301776680	74.5	316.8	PtGraham_HB1_190916005853.wav
106	Spectrogram 1	1	7193.678155206	7194.446528837	55.9	540.4	PtGraham_HB1_190916005853.wav
107	Spectrogram 1	1	7217.210470351	7218.279511925	55.9	540.4	PtGraham_HB1_190916005853.wav
108	Spectrogram 1	1	7240.094641541	7240.963237820	74.5	428.6	PtGraham_HB1_190916005853.wav
109	Spectrogram 1	1	7257.867457707	7258.702646437	55.9	708.1	PtGraham_HB1_190916005853.wav
110	Spectrogram 1	1	7267.067934252	7267.936530531	74.5	409.9	PtGraham_HB1_190916005853.wav
111	Spectrogram 1	1	7288.181505336	7289.150324262	55.9	484.5	PtGraham_HB1_190916005853.wav
112	Spectrogram 1	1	7306.622472485	7307.624698961	55.9	614.9	PtGraham_HB1_190916005853.wav
113	Spectrogram 1	1	7327.749444089	7328.918708310	55.9	354.0	PtGraham_HB1_190916005853.wav
114	Spectrogram 1	1	7359.687061108	7360.756102682	55.9	335.4	PtGraham_HB1_190916005853.wav
115	Spectrogram 1	1	7375.368602195	7376.237198473	37.3	354.0	PtGraham_HB1_190916005853.wav
116	Spectrogram 1	1	7388.464361475	7389.266142655	55.9	316.8	PtGraham_HB1_190916005853.wav
117	Spectrogram 1	1	7410.914234526	7411.749423255	55.9	596.3	PtGraham_HB1_190916005853.wav
118	Spectrogram 1	1	7413.419800715	7414.522249838	55.9	279.5	PtGraham_HB1_190916005853.wav
119	Spectrogram 1	1	7436.050112031	7437.085746056	37.3	372.7	PtGraham_HB1_190916005853.wav
120	Spectrogram 1	1	7449.446539254	7450.348543082	37.3	260.9	PtGraham_HB1_190916005853.wav
121	Spectrogram 1	1	8060.517796887	8061.419800715	37.3	354.0	PtGraham_HB1_190916005853.wav
122	Spectrogram 1	1	8070.707099388	8072.177031552	37.3	428.6	PtGraham_HB1_190916005853.wav
123	Spectrogram 1	1	8090.631399220	8091.600218147	55.9	372.7	PtGraham_HB1_190916005853.wav
124	Spectrogram 1	1	8113.983276100	8114.818464829	55.9	465.8	PtGraham_HB1_190916005853.wav
125	Spectrogram 1	1	8133.640315539	8134.375281621	55.9	465.8	PtGraham_HB1_190916005853.wav
126	Spectrogram 1	1	8166.045638247	8167.114679821	37.3	652.2	PtGraham_HB1_190916005853.wav
127	Spectrogram 1	1	8189.978843982	8190.914255359	55.9	465.8	PtGraham_HB1_190916005853.wav
128	Spectrogram 1	1	8203.408678754	8204.511127877	55.9	484.5	PtGraham_HB1_190916005853.wav
129	Spectrogram 1	1	8232.940952232	8234.076808904	55.9	354.0	PtGraham_HB1_190916005853.wav
130	Spectrogram 1	1	8251.361912352	8252.263916179	37.3	372.7	PtGraham_HB1_190916005853.wav
131	Spectrogram 1	1	8271.272811665	8272.508890985	37.3	279.5	PtGraham_HB1_190916005853.wav
132	Spectrogram 1	1	8353.281738400	8354.417595072	55.9	372.7	PtGraham_HB1_190916005853.wav
133	Spectrogram 1	1	8378.938736173	8380.041185296	37.3	335.4	PtGraham_HB1_190916005853.wav
134	Spectrogram 1	1	8413.295097253	8414.364138827	55.9	279.5	PtGraham_HB1_190916005853.wav
135	Spectrogram 1	1	8437.381940214	8438.150313846	74.5	559.0	PtGraham_HB1_190916005853.wav
136	Spectrogram 1	1	8461.081293105	8461.849666736	37.3	484.5	PtGraham_HB1_190916005853.wav
137	Spectrogram 1	1	8485.502211558	8486.170362542	37.3	354.0	PtGraham_HB1_190916005853.wav
138	Spectrogram 1	1	8500.936499281	8502.072355953	55.9	372.7	PtGraham_HB1_190916005853.wav
139	Spectrogram 1	1	8521.161467056	8521.863025589	37.3	409.9	PtGraham_HB1_190916005853.wav
140	Spectrogram 1	1	8766.192627297	8766.827370731	55.9	372.7	PtGraham_HB1_190916005853.wav
141	Spectrogram 1	1	8790.359685876	8791.361912352	37.3	465.8	PtGraham_HB1_190916005853.wav
142	Spectrogram 1	1	8814.012230698	8815.014457173	55.9	484.5	PtGraham_HB1_190916005853.wav
143	Spectrogram 1	1	8835.473277793	8836.174836326	37.3	633.5	PtGraham_HB1_190916005853.wav
144	Spectrogram 1	1	8866.375260788	8867.177041968	55.9	409.9	PtGraham_HB1_190916005853.wav
145	Spectrogram 1	1	8878.569016240	8879.437612519	74.5	391.3	PtGraham_HB1_190916005853.wav
146	Spectrogram 1	1	8902.669259721	8903.537855999	55.9	465.8	PtGraham_HB1_190916005853.wav
147	Spectrogram 1	1	8922.012230698	8922.847419427	55.9	316.8	PtGraham_HB1_190916005853.wav
148	Spectrogram 1	1	8946.312919474	8947.047885556	55.9	354.0	PtGraham_HB1_190916005853.wav
149	Spectrogram 1	1	9268.208243875	9269.110247703	74.5	465.8	PtGraham_HB1_190916005853.wav
150	Spectrogram 1	1	9291.292860361	9292.027826443	74.5	335.4	PtGraham_HB1_190916005853.wav
151	Spectrogram 1	1	9315.112442929	9315.947631658	74.5	428.6	PtGraham_HB1_190916005853.wav
152	Spectrogram 1	1	9346.695977427	9347.597981255	55.9	540.4	PtGraham_HB1_190916005853.wav
153	Spectrogram 1	1	9364.301755846	9364.736053986	74.5	521.7	PtGraham_HB1_190916005853.wav
154	Spectrogram 1	1	9370.014446757	9370.916450585	55.9	335.4	PtGraham_HB1_190916005853.wav
155	Spectrogram 1	1	9582.887537653	9604.836297467	37.3	894.4	PtGraham_HB1_190916005853.wav
156	Spectrogram 1	1	9612.319588484	9612.887516820	37.3	652.2	PtGraham_HB1_190916005853.wav
157	Spectrogram 1	1	9616.128049091	9616.629162328	111.8	614.9	PtGraham_HB1_190916005853.wav
158	Spectrogram 1	1	9644.871941908	9645.606907990	93.2	484.5	PtGraham_HB1_190916005853.wav
159	Spectrogram 1	1	9659.103557860	9659.905339040	130.4	559.0	PtGraham_HB1_190916005853.wav
160	Spectrogram 1	1	9696.466598367	9697.402009744	55.9	409.9	PtGraham_HB1_190916005853.wav
161	Spectrogram 1	1	9705.052338507	9705.787304589	74.5	614.9	PtGraham_HB1_190916005853.wav
162	Spectrogram 1	1	9717.112463762	9717.646984549	167.7	1304.3	PtGraham_HB1_190916005853.wav
163	Spectrogram 1	1	9734.885279928	9735.286170518	37.3	521.7	PtGraham_HB1_190916005853.wav
164	Spectrogram 1	1	9864.713810064	9865.248330851	93.2	1043.5	PtGraham_HB1_190916005853.wav
165	Spectrogram 1	1	9925.261689704	9925.762802942	167.7	950.3	PtGraham_HB1_190916005853.wav
166	Spectrogram 1	1	9934.749433672	9935.551214852	37.3	764.0	PtGraham_HB1_190916005853.wav
167	Spectrogram 1	1	9939.092415066	9939.493305656	149.1	1024.8	PtGraham_HB1_190916005853.wav
168	Spectrogram 1	1	9958.482187338	9959.083523223	223.6	950.3	PtGraham_HB1_190916005853.wav
169	Spectrogram 1	1	9971.344100548	9971.878621334	149.1	1099.4	PtGraham_HB1_190916005853.wav
170	Spectrogram 1	1	9975.753890265	9979.528943323	37.3	987.6	PtGraham_HB1_190916005853.wav
171	Spectrogram 1	1	9986.878604143	9987.379717381	186.3	1006.2	PtGraham_HB1_190916005853.wav
172	Spectrogram 1	1	10164.326292386	10165.228296214	55.9	391.3	PtGraham_HB1_190916005853.wav
173	Spectrogram 1	1	10264.595748005	10265.263898988	167.7	1304.3	PtGraham_HB1_190916005853.wav
174	Spectrogram 1	1	12537.620280902	12538.622507378	55.9	372.7	PtGraham_HB1_190916005853.wav
175	Spectrogram 1	1	12605.517821362	12606.419825190	55.9	372.7	PtGraham_HB1_190916005853.wav
176	Spectrogram 1	1	12611.965478355	12613.168150125	93.2	447.2	PtGraham_HB1_190916005853.wav
177	Spectrogram 1	1	12718.061248051	12718.796214133	37.3	316.8	PtGraham_HB1_190916005853.wav
178	Spectrogram 1	1	12734.297316954	12735.366358528	55.9	372.7	PtGraham_HB1_190916005853.wav
179	Spectrogram 1	1	12748.395302710	12749.330714087	74.5	372.7	PtGraham_HB1_190916005853.wav
180	Spectrogram 1	1	12771.660357461	12772.662583937	55.9	354.0	PtGraham_HB1_190916005853.wav
181	Spectrogram 1	1	12796.849649545	12797.785060922	55.9	409.9	PtGraham_HB1_190916005853.wav
182	Spectrogram 1	1	12819.847443903	12820.916485477	37.3	335.4	PtGraham_HB1_190916005853.wav
183	Spectrogram 1	1	12847.074596488	12847.943192766	74.5	391.3	PtGraham_HB1_190916005853.wav
184	Spectrogram 1	1	12945.687075167	12946.889746938	55.9	465.8	PtGraham_HB1_190916005853.wav
185	Spectrogram 1	1	12968.738284104	12969.640287932	55.9	372.7	PtGraham_HB1_190916005853.wav
186	Spectrogram 1	1	12993.306233273	12994.208237101	55.9	409.9	PtGraham_HB1_190916005853.wav
187	Spectrogram 1	1	13022.638061456	13023.606880382	55.9	391.3	PtGraham_HB1_190916005853.wav
188	Spectrogram 1	1	13034.010028698	13034.912032526	55.9	372.7	PtGraham_HB1_190916005853.wav
189	Spectrogram 1	1	13054.555671446	13055.324045077	55.9	354.0	PtGraham_HB1_190916005853.wav
190	Spectrogram 1	1	13058.263909405	13058.932060389	37.3	335.4	PtGraham_HB1_190916005853.wav
191	Spectrogram 1	1	13077.038952046	13078.107993620	37.3	354.0	PtGraham_HB1_190916005853.wav
192	Spectrogram 1	1	13247.170387017	13247.838538001	37.3	298.1	PtGraham_HB1_190916005853.wav
193	Spectrogram 1	1	13265.577946617	13266.379727798	74.5	372.7	PtGraham_HB1_190916005853.wav
194	Spectrogram 1	1	13301.671500255	13302.473281436	74.5	372.7	PtGraham_HB1_190916005853.wav
195	Spectrogram 1	1	13340.223812013	13340.925370546	37.3	596.3	PtGraham_HB1_190916005853.wav
196	Spectrogram 1	1	13358.778402329	13359.680406157	55.9	391.3	PtGraham_HB1_190916005853.wav
197	Spectrogram 1	1	13381.261682930	13382.130279208	37.3	726.7	PtGraham_HB1_190916005853.wav
198	Spectrogram 1	1	13417.689312059	13418.324055494	74.5	409.9	PtGraham_HB1_190916005853.wav
199	Spectrogram 1	1	13462.903126624	13463.671500255	37.3	521.7	PtGraham_HB1_190916005853.wav
200	Spectrogram 1	1	13491.065690586	13492.234954807	55.9	354.0	PtGraham_HB1_190916005853.wav
201	Spectrogram 1	1	13520.711587231	13521.747221256	55.9	372.7	PtGraham_HB1_190916005853.wav
202	Spectrogram 1	1	13543.128052733	13544.197094307	55.9	298.1	PtGraham_HB1_190916005853.wav
203	Spectrogram 1	1	13560.499978308	13561.368574587	37.3	335.4	PtGraham_HB1_190916005853.wav
204	Spectrogram 1	1	13577.785081756	13578.687085584	55.9	689.4	PtGraham_HB1_190916005853.wav
205	Spectrogram 1	1	13600.001101963	13600.802883143	55.9	614.9	PtGraham_HB1_190916005853.wav
206	Spectrogram 1	1	13677.667047304	13678.502236034	55.9	372.7	PtGraham_HB1_190916005853.wav
207	Spectrogram 1	1	13743.660357461	13744.361915994	74.5	391.3	PtGraham_HB1_190916005853.wav
208	Spectrogram 1	1	13784.397560435	13785.199341616	55.9	316.8	PtGraham_HB1_190916005853.wav
209	Spectrogram 1	1	13801.502225617	13802.237191699	55.9	447.2	PtGraham_HB1_190916005853.wav
210	Spectrogram 1	1	14012.491093240	14013.626949912	55.9	335.4	PtGraham_HB1_190916005853.wav
211	Spectrogram 1	1	14032.201547258	14033.170366184	55.9	335.4	PtGraham_HB1_190916005853.wav
212	Spectrogram 1	1	14056.903126624	14057.972168198	37.3	335.4	PtGraham_HB1_190916005853.wav
213	Spectrogram 1	1	14083.061237635	14084.197094307	37.3	372.7	PtGraham_HB1_190916005853.wav
214	Spectrogram 1	1	14112.874172026	14113.742768305	74.5	540.4	PtGraham_HB1_190916005853.wav
215	Spectrogram 1	1	14135.157007331	14135.858565864	74.5	540.4	PtGraham_HB1_190916005853.wav
216	Spectrogram 1	1	14154.032272620	14154.934276448	74.5	316.8	PtGraham_HB1_190916005853.wav
217	Spectrogram 1	1	14183.711576814	14184.680395741	55.9	335.4	PtGraham_HB1_190916005853.wav
218	Spectrogram 1	1	14188.087965757	14189.023377134	55.9	335.4	PtGraham_HB1_190916005853.wav
219	Spectrogram 1	1	14211.373027538	14212.074586071	93.2	409.9	PtGraham_HB1_190916005853.wav
220	Spectrogram 1	1	14224.582409985	14225.451006264	74.5	577.6	PtGraham_HB1_190916005853.wav
221	Spectrogram 1	1	14252.344083357	14253.379717381	55.9	391.3	PtGraham_HB1_190916005853.wav
222	Spectrogram 1	1	14295.152554380	14295.854112913	55.9	409.9	PtGraham_HB1_190916005853.wav
223	Spectrogram 1	1	14347.214916527	14348.083512806	74.5	298.1	PtGraham_HB1_190916005853.wav
224	Spectrogram 1	1	14367.493298882	14368.161449865	74.5	559.0	PtGraham_HB1_190916005853.wav
225	Spectrogram 1	1	14388.252787444	14389.154791272	55.9	521.7	PtGraham_HB1_190916005853.wav
226	Spectrogram 1	1	14413.041188938	14413.976600316	37.3	540.4	PtGraham_HB1_190916005853.wav
227	Spectrogram 1	1	14422.562340456	14423.898642423	130.4	521.7	PtGraham_HB1_190916005853.wav
228	Spectrogram 1	1	14432.096892493	14432.698228378	55.9	708.1	PtGraham_HB1_190916005853.wav
229	Spectrogram 1	1	14449.468818068	14450.237191699	37.3	503.1	PtGraham_HB1_190916005853.wav
230	Spectrogram 1	1	14466.139185110	14467.074596488	74.5	521.7	PtGraham_HB1_190916005853.wav
231	Spectrogram 1	1	15367.535633166	15368.337414347	74.5	428.6	PtGraham_HB1_190916005853.wav
232	Spectrogram 1	1	15378.059011159	15378.827384790	37.3	391.3	PtGraham_HB1_190916005853.wav
233	Spectrogram 1	1	15396.132495267	15396.967683997	74.5	521.7	PtGraham_HB1_190916005853.wav
234	Spectrogram 1	1	15399.339619989	15399.773918128	55.9	1062.1	PtGraham_HB1_190916005853.wav
235	Spectrogram 1	1	15416.390870592	15416.992206477	74.5	670.8	PtGraham_HB1_190916005853.wav
236	Spectrogram 1	1	15418.027840502	15418.796214133	55.9	689.4	PtGraham_HB1_190916005853.wav
237	Spectrogram 1	1	15432.727162143	15433.695981069	55.9	559.0	PtGraham_HB1_190916005853.wav
238	Spectrogram 1	1	15452.136948218	15452.938729399	74.5	894.4	PtGraham_HB1_190916005853.wav
239	Spectrogram 1	1	15476.136969052	15476.805120035	93.2	372.7	PtGraham_HB1_190916005853.wav
240	Spectrogram 1	1	15499.655883677	15500.257219562	74.5	372.7	PtGraham_HB1_190916005853.wav
241	Spectrogram 1	1	15530.738304937	15531.673716314	37.3	409.9	PtGraham_HB1_190916005853.wav
242	Spectrogram 1	1	15543.800656668	15544.301769905	74.5	484.5	PtGraham_HB1_190916005853.wav
243	Spectrogram 1	1	15544.802883143	15545.203773733	93.2	708.1	PtGraham_HB1_190916005853.wav
244	Spectrogram 1	1	15545.704886971	15546.105777561	55.9	447.2	PtGraham_HB1_190916005853.wav
245	Spectrogram 1	1	15546.606890799	15547.041188938	37.3	354.0	PtGraham_HB1_190916005853.wav
246	Spectrogram 1	1	15550.682611799	15551.450985431	74.5	652.2	PtGraham_HB1_190916005853.wav
247	Spectrogram 1	1	15565.228296214	15566.030077394	55.9	577.6	PtGraham_HB1_190916005853.wav
248	Spectrogram 1	1	15579.961025404	15580.896436781	111.8	577.6	PtGraham_HB1_190916005853.wav
249	Spectrogram 1	1	15605.551208078	15606.520027004	55.9	409.9	PtGraham_HB1_190916005853.wav
250	Spectrogram 1	1	15908.237191699	15917.591305470	55.9	577.6	PtGraham_HB1_190916005853.wav
251	Spectrogram 1	1	15927.680385324	15928.148091012	74.5	782.6	PtGraham_HB1_190916005853.wav
252	Spectrogram 1	1	16122.566814240	16123.134742576	74.5	428.6	PtGraham_HB1_190916005853.wav
253	Spectrogram 1	1	16125.807346511	16126.542312593	74.5	465.8	PtGraham_HB1_190916005853.wav
254	Spectrogram 1	1	16140.373037955	16149.092408292	55.9	428.6	PtGraham_HB1_190916005853.wav
255	Spectrogram 1	1	16179.139195527	16187.424267725	55.9	1024.8	PtGraham_HB1_190916005853.wav
256	Spectrogram 1	1	16189.128052733	16192.067917061	111.8	726.7	PtGraham_HB1_190916005853.wav
257	Spectrogram 1	1	16197.747200422	16198.482166504	93.2	540.4	PtGraham_HB1_190916005853.wav
258	Spectrogram 1	1	16267.194888665	16274.811809878	74.5	987.6	PtGraham_HB1_190916005853.wav
259	Spectrogram 1	1	16285.569040715	16289.110240929	74.5	670.8	PtGraham_HB1_190916005853.wav
260	Spectrogram 1	1	16293.119146831	16293.486629872	74.5	540.4	PtGraham_HB1_190916005853.wav
261	Spectrogram 1	1	16303.208226684	16303.609117274	93.2	875.8	PtGraham_HB1_190916005853.wav
262	Spectrogram 1	1	16312.528932906	16313.163676341	93.2	968.9	PtGraham_HB1_190916005853.wav
