Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
79	Spectrogram 1	1	9473.552322174	9474.387510904	230.4	768.0	PtGraham_HB2_190928005639.wav
80	Spectrogram 1	1	9480.300647109	9481.135835839	595.2	748.8	PtGraham_HB2_190928005639.wav
81	Spectrogram 1	1	9532.997752691	9533.966571617	307.2	556.8	PtGraham_HB2_190928005639.wav
82	Spectrogram 1	1	9900.608004895	9901.944306862	518.4	902.4	PtGraham_HB2_190928005639.wav
83	Spectrogram 1	1	9904.048982461	9905.552322174	76.8	230.4	PtGraham_HB2_190928005639.wav
84	Spectrogram 1	1	9951.434287723	9952.603551944	518.4	748.8	PtGraham_HB2_190928005639.wav
85	Spectrogram 1	1	9975.287277840	9977.191508143	288.0	748.8	PtGraham_HB2_190928005639.wav
86	Spectrogram 1	1	9979.997742274	9981.133598947	57.6	230.4	PtGraham_HB2_190928005639.wav
87	Spectrogram 1	1	9987.013327603	9989.418671144	153.6	844.8	PtGraham_HB2_190928005639.wav
88	Spectrogram 1	1	10001.859679960	10003.162574378	345.6	672.0	PtGraham_HB2_190928005639.wav
89	Spectrogram 1	1	10006.737182141	10007.605778420	268.8	1132.8	PtGraham_HB2_190928005639.wav
90	Spectrogram 1	1	10158.046766402	10158.881955132	595.2	1248.0	PtGraham_HB2_190928005639.wav
91	Spectrogram 1	1	10160.184849550	10161.120260927	537.6	1190.4	PtGraham_HB2_190928005639.wav
92	Spectrogram 1	1	10166.331838600	10170.440967149	614.4	806.4	PtGraham_HB2_190928005639.wav
93	Spectrogram 1	1	10251.033376299	10251.901972578	441.6	1344.0	PtGraham_HB2_190928005639.wav
94	Spectrogram 1	1	10255.476580341	10256.445399267	441.6	1152.0	PtGraham_HB2_190928005639.wav
95	Spectrogram 1	1	10260.721565562	10261.289493898	153.6	1267.2	PtGraham_HB2_190928005639.wav
96	Spectrogram 1	1	10263.293946849	10263.828467636	115.2	864.0	PtGraham_HB2_190928005639.wav
97	Spectrogram 1	1	10268.986630730	10270.489970444	326.4	576.0	PtGraham_HB2_190928005639.wav
98	Spectrogram 1	1	10273.997763108	10275.434287723	460.8	979.2	PtGraham_HB2_190928005639.wav
99	Spectrogram 1	1	10280.779495592	10283.652544822	441.6	652.8	PtGraham_HB2_190928005639.wav
100	Spectrogram 1	1	10286.391963855	10287.060114839	364.8	1459.2	PtGraham_HB2_190928005639.wav
101	Spectrogram 1	1	10289.632496126	10291.302873585	230.4	1132.8	PtGraham_HB2_190928005639.wav
102	Spectrogram 1	1	10295.445409684	10297.015564495	153.6	364.8	PtGraham_HB2_190928005639.wav
103	Spectrogram 1	1	10313.385263595	10317.427577046	652.8	1056.0	PtGraham_HB2_190928005639.wav
104	Spectrogram 1	1	10319.879728656	10321.750551411	384.0	1190.4	PtGraham_HB2_190928005639.wav
105	Spectrogram 1	1	10393.723812871	10394.458778953	460.8	1056.0	PtGraham_HB2_190928005639.wav
106	Spectrogram 1	1	10399.436503782	10400.004432118	518.4	1228.8	PtGraham_HB2_190928005639.wav
107	Spectrogram 1	1	10404.414228610	10405.249417339	595.2	1094.4	PtGraham_HB2_190928005639.wav
108	Spectrogram 1	1	10460.485496659	10461.521130684	556.8	940.8	PtGraham_HB2_190928005639.wav
109	Spectrogram 1	1	10472.679252111	10473.748293685	422.4	1190.4	PtGraham_HB2_190928005639.wav
110	Spectrogram 1	1	10480.062320481	10480.864101661	460.8	1094.4	PtGraham_HB2_190928005639.wav
111	Spectrogram 1	1	10486.991083681	10488.461015845	345.6	960.0	PtGraham_HB2_190928005639.wav
112	Spectrogram 1	1	10527.915331431	10529.051188103	460.8	960.0	PtGraham_HB2_190928005639.wav
113	Spectrogram 1	1	10533.795060087	10534.763879014	518.4	844.8	PtGraham_HB2_190928005639.wav
114	Spectrogram 1	1	10539.020038280	10539.955449657	364.8	1286.4	PtGraham_HB2_190928005639.wav
115	Spectrogram 1	1	10545.167027329	10545.901993411	460.8	1324.8	PtGraham_HB2_190928005639.wav
116	Spectrogram 1	1	10552.683725896	10553.786175019	288.0	1612.8	PtGraham_HB2_190928005639.wav
117	Spectrogram 1	1	10556.291741207	10556.792854445	1075.2	1555.2	PtGraham_HB2_190928005639.wav
118	Spectrogram 1	1	10560.567907503	10561.770579273	172.8	1305.6	PtGraham_HB2_190928005639.wav
119	Spectrogram 1	1	10565.111334192	10565.979930470	230.4	825.6	PtGraham_HB2_190928005639.wav
120	Spectrogram 1	1	10569.587945782	10570.590172258	96.0	652.8	PtGraham_HB2_190928005639.wav
121	Spectrogram 1	1	10574.331817766	10575.501081988	57.6	1017.6	PtGraham_HB2_190928005639.wav
122	Spectrogram 1	1	10579.643618086	10581.146957800	403.2	806.4	PtGraham_HB2_190928005639.wav
123	Spectrogram 1	1	10601.739408616	10602.440967149	134.4	710.4	PtGraham_HB2_190928005639.wav
124	Spectrogram 1	1	10608.587956199	10609.356329830	249.6	806.4	PtGraham_HB2_190928005639.wav
125	Spectrogram 1	1	10612.830714945	10614.133609363	115.2	364.8	PtGraham_HB2_190928005639.wav
126	Spectrogram 1	1	11219.792844028	11221.028923348	249.6	460.8	PtGraham_HB2_190928005639.wav
127	Spectrogram 1	1	11231.084595652	11231.986599480	364.8	768.0	PtGraham_HB2_190928005639.wav
128	Spectrogram 1	1	11238.915362681	11240.285072197	192.0	460.8	PtGraham_HB2_190928005639.wav
129	Spectrogram 1	1	11243.726049763	11245.028944182	441.6	768.0	PtGraham_HB2_190928005639.wav
130	Spectrogram 1	1	11355.367472624	11356.035623608	115.2	576.0	PtGraham_HB2_190928005639.wav
131	Spectrogram 1	1	11363.318469330	11364.587956199	211.2	576.0	PtGraham_HB2_190928005639.wav
132	Spectrogram 1	1	13623.100212231	13624.135846256	403.2	787.2	PtGraham_HB2_190928005639.wav
133	Spectrogram 1	1	13631.017801387	13632.120250510	288.0	595.2	PtGraham_HB2_190928005639.wav
134	Spectrogram 1	1	13633.590182674	13634.091295912	211.2	556.8	PtGraham_HB2_190928005639.wav
135	Spectrogram 1	1	14627.705980234	14628.674799160	384.0	710.4	PtGraham_HB2_190928005639.wav
136	Spectrogram 1	1	14889.354092938	14889.955428823	249.6	710.4	PtGraham_HB2_190928005639.wav
137	Spectrogram 1	1	15032.812903141	15033.314016379	57.6	940.8	PtGraham_HB2_190928005639.wav
138	Spectrogram 1	1	16368.146989050	16368.848547583	57.6	499.2	PtGraham_HB2_190928005639.wav
139	Spectrogram 1	1	16520.378584169	16521.280587996	633.6	940.8	PtGraham_HB2_190928005639.wav
140	Spectrogram 1	1	16531.583513665	16533.487743968	230.4	422.4	PtGraham_HB2_190928005639.wav
141	Spectrogram 1	1	16535.191528976	16536.461015845	595.2	979.2	PtGraham_HB2_190928005639.wav
142	Spectrogram 1	1	16537.262797026	16538.465468796	672.0	825.6	PtGraham_HB2_190928005639.wav
143	Spectrogram 1	1	16554.935390544	16556.204877413	211.2	422.4	PtGraham_HB2_190928005639.wav
144	Spectrogram 1	1	16559.679262528	16560.781711651	115.2	441.6	PtGraham_HB2_190928005639.wav
145	Spectrogram 1	1	16563.587945782	16565.859659127	230.4	902.4	PtGraham_HB2_190928005639.wav
146	Spectrogram 1	1	16580.525573218	16582.930916759	422.4	960.0	PtGraham_HB2_190928005639.wav
147	Spectrogram 1	1	16785.434266889	16786.169232971	364.8	1248.0	PtGraham_HB2_190928005639.wav
148	Spectrogram 1	1	16907.311800320	16908.347434345	441.6	1056.0	PtGraham_HB2_190928005639.wav
149	Spectrogram 1	1	16938.347413512	16939.383047536	364.8	1017.6	PtGraham_HB2_190928005639.wav
150	Spectrogram 1	1	16949.739387783	16950.808429357	499.2	768.0	PtGraham_HB2_190928005639.wav
151	Spectrogram 1	1	16952.746067210	16953.581255939	57.6	921.6	PtGraham_HB2_190928005639.wav
152	Spectrogram 1	1	16955.518893792	16957.222678800	364.8	1075.2	PtGraham_HB2_190928005639.wav
153	Spectrogram 1	1	17099.812892725	17101.282824889	307.2	1113.6	PtGraham_HB2_190928005639.wav
154	Spectrogram 1	1	17105.993289323	17107.429813938	115.2	403.2	PtGraham_HB2_190928005639.wav
155	Spectrogram 1	1	17107.964334725	17108.866338553	364.8	691.2	PtGraham_HB2_190928005639.wav
156	Spectrogram 1	1	17124.414249443	17128.256117599	211.2	537.6	PtGraham_HB2_190928005639.wav
157	Spectrogram 1	1	17130.694868690	17133.601325469	211.2	3513.6	PtGraham_HB2_190928005639.wav
158	Spectrogram 1	1	17145.327375232	17146.930937593	307.2	3552.0	PtGraham_HB2_190928005639.wav
159	Spectrogram 1	1	17155.583492831	17158.189281668	268.8	3302.4	PtGraham_HB2_190928005639.wav
160	Spectrogram 1	1	17167.543395439	17169.180365349	268.8	2227.2	PtGraham_HB2_190928005639.wav
161	Spectrogram 1	1	17172.253859874	17174.091275079	345.6	4281.6	PtGraham_HB2_190928005639.wav
162	Spectrogram 1	1	17184.293978099	17185.296204575	364.8	2553.6	PtGraham_HB2_190928005639.wav
163	Spectrogram 1	1	17188.703774592	17189.071257633	172.8	864.0	PtGraham_HB2_190928005639.wav
164	Spectrogram 1	1	17190.841857739	17191.510008723	134.4	883.2	PtGraham_HB2_190928005639.wav
165	Spectrogram 1	1	17192.846310690	17194.216020207	115.2	921.6	PtGraham_HB2_190928005639.wav
166	Spectrogram 1	1	17204.472137806	17206.777258700	307.2	2611.2	PtGraham_HB2_190928005639.wav
167	Spectrogram 1	1	17208.013338020	17208.848526749	422.4	2169.6	PtGraham_HB2_190928005639.wav
168	Spectrogram 1	1	17211.086832545	17211.922021274	480.0	3590.4	PtGraham_HB2_190928005639.wav
169	Spectrogram 1	1	17217.066783848	17220.140278373	288.0	979.2	PtGraham_HB2_190928005639.wav
170	Spectrogram 1	1	17221.910878480	17222.846289857	153.6	844.8	PtGraham_HB2_190928005639.wav
171	Spectrogram 1	1	17226.855195759	17227.423124095	288.0	710.4	PtGraham_HB2_190928005639.wav
172	Spectrogram 1	1	17239.663687616	17242.403106649	172.8	2150.4	PtGraham_HB2_190928005639.wav
173	Spectrogram 1	1	17263.182602241	17264.552311758	460.8	5356.8	PtGraham_HB2_190928005639.wav
174	Spectrogram 1	1	17270.799523455	17271.634712184	518.4	3820.8	PtGraham_HB2_190928005639.wav
175	Spectrogram 1	1	17285.512245615	17287.249438173	345.6	4032.0	PtGraham_HB2_190928005639.wav
176	Spectrogram 1	1	17289.955449657	17290.322932698	192.0	364.8	PtGraham_HB2_190928005639.wav
177	Spectrogram 1	1	17290.723823288	17291.391974272	364.8	2073.6	PtGraham_HB2_190928005639.wav
178	Spectrogram 1	1	17302.550095699	17305.189292084	345.6	4185.6	PtGraham_HB2_190928005639.wav
179	Spectrogram 1	1	17321.358545889	17322.460995012	480.0	1862.4	PtGraham_HB2_190928005639.wav
180	Spectrogram 1	1	17323.296183742	17324.031149824	384.0	1094.4	PtGraham_HB2_190928005639.wav
181	Spectrogram 1	1	17328.541168963	17329.710433185	499.2	2323.2	PtGraham_HB2_190928005639.wav
182	Spectrogram 1	1	17333.652523988	17334.721565562	460.8	3513.6	PtGraham_HB2_190928005639.wav
183	Spectrogram 1	1	17348.031170657	17349.534510370	230.4	902.4	PtGraham_HB2_190928005639.wav
184	Spectrogram 1	1	17350.035623608	17350.971034985	268.8	1344.0	PtGraham_HB2_190928005639.wav
185	Spectrogram 1	1	17351.772816166	17352.674819994	537.6	3321.6	PtGraham_HB2_190928005639.wav
186	Spectrogram 1	1	17363.599088576	17366.204877413	230.4	2400.0	PtGraham_HB2_190928005639.wav
187	Spectrogram 1	1	17383.977693578	17385.414218193	345.6	1382.4	PtGraham_HB2_190928005639.wav
188	Spectrogram 1	1	17399.224936526	17401.129166829	422.4	2438.4	PtGraham_HB2_190928005639.wav
189	Spectrogram 1	1	17401.396427223	17403.801770764	460.8	3321.6	PtGraham_HB2_190928005639.wav
190	Spectrogram 1	1	17404.770589690	17406.340744502	614.4	3206.4	PtGraham_HB2_190928005639.wav
191	Spectrogram 1	1	17413.623590224	17416.630269650	556.8	940.8	PtGraham_HB2_190928005639.wav
192	Spectrogram 1	1	17419.503318880	17422.710443602	384.0	902.4	PtGraham_HB2_190928005639.wav
193	Spectrogram 1	1	17422.910888897	17424.113560667	422.4	4416.0	PtGraham_HB2_190928005639.wav
194	Spectrogram 1	1	17437.242727496	17438.278361521	403.2	2150.4	PtGraham_HB2_190928005639.wav
195	Spectrogram 1	1	17439.714886136	17441.786154185	518.4	3763.2	PtGraham_HB2_190928005639.wav
196	Spectrogram 1	1	17453.024491231	17453.893087509	460.8	3244.8	PtGraham_HB2_190928005639.wav
197	Spectrogram 1	1	17454.427608296	17455.296204575	480.0	3014.4	PtGraham_HB2_190928005639.wav
198	Spectrogram 1	1	17455.630280067	17456.164800854	460.8	787.2	PtGraham_HB2_190928005639.wav
199	Spectrogram 1	1	17456.465468796	17457.400880174	230.4	2131.2	PtGraham_HB2_190928005639.wav
200	Spectrogram 1	1	17460.708227543	17461.743861567	480.0	2342.4	PtGraham_HB2_190928005639.wav
201	Spectrogram 1	1	17463.781722068	17464.516688150	556.8	3897.6	PtGraham_HB2_190928005639.wav
202	Spectrogram 1	1	17465.986620314	17466.922031691	748.8	3110.4	PtGraham_HB2_190928005639.wav
203	Spectrogram 1	1	17472.267239560	17473.035613191	595.2	3206.4	PtGraham_HB2_190928005639.wav
204	Spectrogram 1	1	17498.158090177	17499.460984595	307.2	3264.0	PtGraham_HB2_190928005639.wav
205	Spectrogram 1	1	17500.710464435	17502.180396599	556.8	1401.6	PtGraham_HB2_190928005639.wav
206	Spectrogram 1	1	17504.853000534	17507.024491231	249.6	3033.6	PtGraham_HB2_190928005639.wav
207	Spectrogram 1	1	17510.164800854	17510.832951837	230.4	864.0	PtGraham_HB2_190928005639.wav
208	Spectrogram 1	1	17512.202661354	17512.937627436	172.8	787.2	PtGraham_HB2_190928005639.wav
209	Spectrogram 1	1	17515.409786076	17516.545642748	172.8	883.2	PtGraham_HB2_190928005639.wav
210	Spectrogram 1	1	17517.714906969	17518.750540994	153.6	940.8	PtGraham_HB2_190928005639.wav
211	Spectrogram 1	1	17530.710443602	17531.345187036	326.4	1324.8	PtGraham_HB2_190928005639.wav
212	Spectrogram 1	1	17643.821798627	17644.757210004	652.8	921.6	PtGraham_HB2_190928005639.wav
213	Spectrogram 1	1	17648.031149824	17649.200414045	153.6	1036.8	PtGraham_HB2_190928005639.wav
214	Spectrogram 1	1	17651.138051898	17651.873017980	345.6	960.0	PtGraham_HB2_190928005639.wav
215	Spectrogram 1	1	17654.077916226	17655.313995546	96.0	326.4	PtGraham_HB2_190928005639.wav
216	Spectrogram 1	1	17663.244985222	17667.320706222	403.2	1056.0	PtGraham_HB2_190928005639.wav
217	Spectrogram 1	1	17679.514461674	17680.850763641	384.0	1363.2	PtGraham_HB2_190928005639.wav
218	Spectrogram 1	1	17681.251654232	17682.120250510	864.0	1152.0	PtGraham_HB2_190928005639.wav
219	Spectrogram 1	1	17684.659224248	17685.461005429	172.8	787.2	PtGraham_HB2_190928005639.wav
220	Spectrogram 1	1	17687.031160240	17687.999979167	230.4	825.6	PtGraham_HB2_190928005639.wav
221	Spectrogram 1	1	17690.672583101	17691.541179380	134.4	921.6	PtGraham_HB2_190928005639.wav
222	Spectrogram 1	1	17692.677036052	17693.679262528	153.6	902.4	PtGraham_HB2_190928005639.wav
223	Spectrogram 1	1	17703.100191398	17705.939833078	211.2	1305.6	PtGraham_HB2_190928005639.wav
224	Spectrogram 1	1	17706.240501021	17707.142504849	326.4	864.0	PtGraham_HB2_190928005639.wav
225	Spectrogram 1	1	17712.387490071	17713.122456153	249.6	1075.2	PtGraham_HB2_190928005639.wav
226	Spectrogram 1	1	17714.525573218	17715.026686456	211.2	1094.4	PtGraham_HB2_190928005639.wav
227	Spectrogram 1	1	17803.950975872	17805.654760881	230.4	883.2	PtGraham_HB2_190928005639.wav
228	Spectrogram 1	1	17810.097964922	17811.133598947	115.2	595.2	PtGraham_HB2_190928005639.wav
229	Spectrogram 1	1	17822.224905276	17823.360761948	172.8	960.0	PtGraham_HB2_190928005639.wav
230	Spectrogram 1	1	17825.412022968	17826.146989050	153.6	921.6	PtGraham_HB2_190928005639.wav
231	Spectrogram 1	1	17836.135846256	17839.209340780	268.8	2668.8	PtGraham_HB2_190928005639.wav
232	Spectrogram 1	1	17842.082390010	17843.385284428	230.4	1881.6	PtGraham_HB2_190928005639.wav
233	Spectrogram 1	1	17845.055661888	17845.957665715	480.0	921.6	PtGraham_HB2_190928005639.wav
234	Spectrogram 1	1	17866.703753758	17869.944286029	422.4	3936.0	PtGraham_HB2_190928005639.wav
235	Spectrogram 1	1	17872.483259767	17873.719339087	460.8	3763.2	PtGraham_HB2_190928005639.wav
236	Spectrogram 1	1	17880.116897829	17880.952086558	288.0	2918.4	PtGraham_HB2_190928005639.wav
237	Spectrogram 1	1	17882.756094214	17883.591282944	441.6	1900.8	PtGraham_HB2_190928005639.wav
238	Spectrogram 1	1	17885.061215108	17885.963218936	211.2	2380.8	PtGraham_HB2_190928005639.wav
239	Spectrogram 1	1	17888.001079436	17888.669230419	1286.4	4089.6	PtGraham_HB2_190928005639.wav
240	Spectrogram 1	1	17893.780585445	17894.682589272	422.4	1900.8	PtGraham_HB2_190928005639.wav
241	Spectrogram 1	1	17901.564544404	17902.132472740	172.8	883.2	PtGraham_HB2_190928005639.wav
242	Spectrogram 1	1	17904.484401703	17904.918699842	211.2	921.6	PtGraham_HB2_190928005639.wav
243	Spectrogram 1	1	17906.956560342	17907.691526424	172.8	998.4	PtGraham_HB2_190928005639.wav
244	Spectrogram 1	1	17913.537847532	17914.773926851	460.8	2649.6	PtGraham_HB2_190928005639.wav
245	Spectrogram 1	1	17916.143636368	17916.744972253	422.4	1401.6	PtGraham_HB2_190928005639.wav
246	Spectrogram 1	1	17917.814013827	17919.083500696	326.4	2342.4	PtGraham_HB2_190928005639.wav
247	Spectrogram 1	1	17922.190402770	17924.796191606	192.0	1017.6	PtGraham_HB2_190928005639.wav
248	Spectrogram 1	1	17934.618011066	17935.486607345	595.2	2265.6	PtGraham_HB2_190928005639.wav
249	Spectrogram 1	1	17936.321796075	17938.860769813	614.4	2323.2	PtGraham_HB2_190928005639.wav
250	Spectrogram 1	1	17941.266113354	17942.635822870	403.2	2668.8	PtGraham_HB2_190928005639.wav
251	Spectrogram 1	1	17957.749435621	17961.491081129	537.6	2976.0	PtGraham_HB2_190928005639.wav
252	Spectrogram 1	1	17962.760567998	17963.963239769	480.0	2956.8	PtGraham_HB2_190928005639.wav
253	Spectrogram 1	1	17974.352987565	17978.428708565	403.2	3321.6	PtGraham_HB2_190928005639.wav
254	Spectrogram 1	1	17981.034497402	17982.571244664	249.6	2822.4	PtGraham_HB2_190928005639.wav
255	Spectrogram 1	1	17994.998852960	17996.301747378	384.0	3302.4	PtGraham_HB2_190928005639.wav
256	Spectrogram 1	1	17996.869675715	17998.239385231	345.6	2304.0	PtGraham_HB2_190928005639.wav
257	Spectrogram 1	1	18001.613547699	18002.348513781	384.0	748.8	PtGraham_HB2_190928005639.wav
258	Spectrogram 1	1	18003.584593100	18004.653634674	288.0	3417.6	PtGraham_HB2_190928005639.wav
259	Spectrogram 1	1	18006.491049879	18007.593499002	652.8	3782.4	PtGraham_HB2_190928005639.wav
260	Spectrogram 1	1	18019.466579482	18021.003326745	211.2	768.0	PtGraham_HB2_190928005639.wav
