Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
58	Spectrogram 1	1	5628.060125255	5629.129166829	426.5	717.3	Iniskin_HB13_191030195421.wav
59	Spectrogram 1	1	5634.674819994	5635.576823821	329.6	736.7	Iniskin_HB13_191030195421.wav
60	Spectrogram 1	1	5639.953212764	5641.222699633	368.3	678.5	Iniskin_HB13_191030195421.wav
61	Spectrogram 1	1	5645.665903675	5647.236058486	348.9	717.3	Iniskin_HB13_191030195421.wav
62	Spectrogram 1	1	5649.440956733	5651.412002134	77.5	484.7	Iniskin_HB13_191030195421.wav
63	Spectrogram 1	1	5654.084606069	5654.852979700	116.3	562.2	Iniskin_HB13_191030195421.wav
64	Spectrogram 1	1	5658.527810110	5659.496629037	135.7	426.5	Iniskin_HB13_191030195421.wav
65	Spectrogram 1	1	5662.035602775	5662.904199053	116.3	426.5	Iniskin_HB13_191030195421.wav
66	Spectrogram 1	1	5668.182591824	5669.685931538	155.1	407.1	Iniskin_HB13_191030195421.wav
67	Spectrogram 1	1	5673.026686456	5674.195950677	329.6	639.7	Iniskin_HB13_191030195421.wav
68	Spectrogram 1	1	5677.282845722	5678.351887296	387.7	562.2	Iniskin_HB13_191030195421.wav
69	Spectrogram 1	1	5681.091306329	5681.993310157	290.8	523.4	Iniskin_HB13_191030195421.wav
70	Spectrogram 1	1	5685.400880174	5686.971034985	232.6	465.3	Iniskin_HB13_191030195421.wav
71	Spectrogram 1	1	5691.681499420	5692.850763641	193.9	407.1	Iniskin_HB13_191030195421.wav
72	Spectrogram 1	1	5698.363009257	5699.565681027	116.3	310.2	Iniskin_HB13_191030195421.wav
73	Spectrogram 1	1	5704.209330364	5705.144741741	116.3	504.0	Iniskin_HB13_191030195421.wav
74	Spectrogram 1	1	5714.799523455	5717.271682094	174.5	368.3	Iniskin_HB13_191030195421.wav
75	Spectrogram 1	1	5722.048961628	5723.552301341	465.3	620.4	Iniskin_HB13_191030195421.wav
76	Spectrogram 1	1	5726.826241161	5728.496618620	368.3	756.1	Iniskin_HB13_191030195421.wav
77	Spectrogram 1	1	5733.120260927	5734.189302501	193.9	542.8	Iniskin_HB13_191030195421.wav
78	Spectrogram 1	1	5759.679262528	5760.982156946	213.2	445.9	Iniskin_HB13_191030195421.wav
79	Spectrogram 1	1	5766.160327069	5767.062330897	232.6	445.9	Iniskin_HB13_191030195421.wav
80	Spectrogram 1	1	5769.668119734	5770.469900914	368.3	697.9	Iniskin_HB13_191030195421.wav
81	Spectrogram 1	1	5773.008874652	5773.743840734	310.2	697.9	Iniskin_HB13_191030195421.wav
82	Spectrogram 1	1	5821.062330897	5821.530036586	96.9	465.3	Iniskin_HB13_191030195421.wav
83	Spectrogram 1	1	5826.240501021	5826.875244455	58.2	213.2	Iniskin_HB13_191030195421.wav
84	Spectrogram 1	1	5827.677025636	5828.345176619	77.5	232.6	Iniskin_HB13_191030195421.wav
85	Spectrogram 1	1	5830.650297513	5831.184818300	58.2	213.2	Iniskin_HB13_191030195421.wav
86	Spectrogram 1	1	5834.659203415	5835.394169497	77.5	193.9	Iniskin_HB13_191030195421.wav
87	Spectrogram 1	1	5836.463211071	5837.331807350	96.9	213.2	Iniskin_HB13_191030195421.wav
88	Spectrogram 1	1	5839.115807976	5839.984404255	77.5	213.2	Iniskin_HB13_191030195421.wav
89	Spectrogram 1	1	5844.193755452	5845.463242321	445.9	678.5	Iniskin_HB13_191030195421.wav
90	Spectrogram 1	1	5846.398653698	5848.336291551	445.9	678.5	Iniskin_HB13_191030195421.wav
91	Spectrogram 1	1	5855.351876879	5856.354103355	77.5	232.6	Iniskin_HB13_191030195421.wav
92	Spectrogram 1	1	5860.363009257	5861.766126322	77.5	252.0	Iniskin_HB13_191030195421.wav
93	Spectrogram 1	1	5862.501092404	5863.002205642	58.2	193.9	Iniskin_HB13_191030195421.wav
94	Spectrogram 1	1	5864.171469864	5865.541179380	77.5	387.7	Iniskin_HB13_191030195421.wav
95	Spectrogram 1	1	5869.483270184	5870.652534405	407.1	620.4	Iniskin_HB13_191030195421.wav
96	Spectrogram 1	1	5872.256096766	5873.792844028	329.6	659.1	Iniskin_HB13_191030195421.wav
97	Spectrogram 1	1	5880.407538767	5882.011101128	135.7	290.8	Iniskin_HB13_191030195421.wav
98	Spectrogram 1	1	5886.420897620	5887.656976939	174.5	329.6	Iniskin_HB13_191030195421.wav
99	Spectrogram 1	1	5888.158090177	5888.993278907	96.9	523.4	Iniskin_HB13_191030195421.wav
100	Spectrogram 1	1	5890.109128550	5890.810687082	135.7	426.5	Iniskin_HB13_191030195421.wav
101	Spectrogram 1	1	5892.414249443	5893.249438173	368.3	639.7	Iniskin_HB13_191030195421.wav
102	Spectrogram 1	1	5894.786185435	5895.521151517	426.5	659.1	Iniskin_HB13_191030195421.wav
103	Spectrogram 1	1	5899.530057419	5900.498876346	407.1	697.9	Iniskin_HB13_191030195421.wav
104	Spectrogram 1	1	5940.287267423	5940.788380661	232.6	756.1	Iniskin_HB13_191030195421.wav
105	Spectrogram 1	1	5999.345207869	6000.046766402	504.0	736.7	Iniskin_HB13_191030195421.wav
106	Spectrogram 1	1	6007.864132911	6008.432061247	523.4	717.3	Iniskin_HB13_191030195421.wav
107	Spectrogram 1	1	6012.608004895	6013.844084215	329.6	736.7	Iniskin_HB13_191030195421.wav
108	Spectrogram 1	1	6019.256107183	6020.191518560	329.6	736.7	Iniskin_HB13_191030195421.wav
109	Spectrogram 1	1	6023.665903675	6024.233832011	116.3	329.6	Iniskin_HB13_191030195421.wav
110	Spectrogram 1	1	6034.423134512	6036.327364815	252.0	445.9	Iniskin_HB13_191030195421.wav
111	Spectrogram 1	1	6040.269455619	6041.405312291	77.5	213.2	Iniskin_HB13_191030195421.wav
112	Spectrogram 1	1	6043.142504849	6043.777248283	77.5	213.2	Iniskin_HB13_191030195421.wav
113	Spectrogram 1	1	6046.182591824	6047.051188103	77.5	232.6	Iniskin_HB13_191030195421.wav
114	Spectrogram 1	1	6048.754973112	6049.623569390	77.5	232.6	Iniskin_HB13_191030195421.wav
115	Spectrogram 1	1	6051.942090804	6053.077947476	77.5	213.2	Iniskin_HB13_191030195421.wav
116	Spectrogram 1	1	6063.668140567	6065.371925575	252.0	407.1	Iniskin_HB13_191030195421.wav
117	Spectrogram 1	1	6071.251654232	6072.754993945	96.9	348.9	Iniskin_HB13_191030195421.wav
118	Spectrogram 1	1	6073.924258166	6074.659224248	252.0	445.9	Iniskin_HB13_191030195421.wav
119	Spectrogram 1	1	6078.768352798	6082.276145462	96.9	465.3	Iniskin_HB13_191030195421.wav
120	Spectrogram 1	1	6116.064578206	6117.768363215	116.3	445.9	Iniskin_HB13_191030195421.wav
121	Spectrogram 1	1	6196.423134512	6197.458768537	407.1	756.1	Iniskin_HB13_191030195421.wav
122	Spectrogram 1	1	6201.534489537	6202.603531111	329.6	659.1	Iniskin_HB13_191030195421.wav
123	Spectrogram 1	1	6206.211546423	6206.846289857	174.5	678.5	Iniskin_HB13_191030195421.wav
124	Spectrogram 1	1	6209.084595652	6209.585708890	135.7	387.7	Iniskin_HB13_191030195421.wav
125	Spectrogram 1	1	6214.663656366	6215.064546956	116.3	484.7	Iniskin_HB13_191030195421.wav
126	Spectrogram 1	1	6217.249438173	6217.717143861	96.9	426.5	Iniskin_HB13_191030195421.wav
127	Spectrogram 1	1	6221.358566722	6223.463242321	387.7	601.0	Iniskin_HB13_191030195421.wav
128	Spectrogram 1	1	6230.545642748	6231.848537166	174.5	426.5	Iniskin_HB13_191030195421.wav
129	Spectrogram 1	1	6244.810666249	6245.846300274	77.5	407.1	Iniskin_HB13_191030195421.wav
130	Spectrogram 1	1	6258.474353865	6259.443172791	252.0	484.7	Iniskin_HB13_191030195421.wav
131	Spectrogram 1	1	6260.645844562	6261.815108783	271.4	523.4	Iniskin_HB13_191030195421.wav
132	Spectrogram 1	1	6267.394169497	6269.064546956	135.7	387.7	Iniskin_HB13_191030195421.wav
133	Spectrogram 1	1	6273.821819460	6275.525604468	155.1	504.0	Iniskin_HB13_191030195421.wav
134	Spectrogram 1	1	6276.360793198	6276.795091337	116.3	407.1	Iniskin_HB13_191030195421.wav
135	Spectrogram 1	1	6279.501102821	6280.536736846	426.5	678.5	Iniskin_HB13_191030195421.wav
136	Spectrogram 1	1	6281.472148223	6282.374152051	387.7	678.5	Iniskin_HB13_191030195421.wav
137	Spectrogram 1	1	6288.855216592	6289.523367576	426.5	717.3	Iniskin_HB13_191030195421.wav
138	Spectrogram 1	1	6301.950975872	6303.855206176	58.2	504.0	Iniskin_HB13_191030195421.wav
139	Spectrogram 1	1	6380.051219353	6380.786185435	465.3	736.7	Iniskin_HB13_191030195421.wav
140	Spectrogram 1	1	6387.033397133	6388.436514198	368.3	659.1	Iniskin_HB13_191030195421.wav
141	Spectrogram 1	1	6392.244974805	6393.046755986	155.1	445.9	Iniskin_HB13_191030195421.wav
142	Spectrogram 1	1	6397.723812871	6398.926484642	116.3	465.3	Iniskin_HB13_191030195421.wav
143	Spectrogram 1	1	6509.365235732	6510.968798093	77.5	445.9	Iniskin_HB13_191030195421.wav
144	Spectrogram 1	1	6528.808429357	6529.643618086	58.2	213.2	Iniskin_HB13_191030195421.wav
145	Spectrogram 1	1	6531.146957800	6531.614663488	77.5	426.5	Iniskin_HB13_191030195421.wav
146	Spectrogram 1	1	6533.752746636	6534.654750464	135.7	329.6	Iniskin_HB13_191030195421.wav
147	Spectrogram 1	1	6536.325127923	6539.231584702	77.5	581.6	Iniskin_HB13_191030195421.wav
148	Spectrogram 1	1	6543.153668476	6544.022264755	426.5	736.7	Iniskin_HB13_191030195421.wav
149	Spectrogram 1	1	6544.924268583	6545.859679960	504.0	659.1	Iniskin_HB13_191030195421.wav
150	Spectrogram 1	1	6693.213772898	6695.218225849	77.5	717.3	Iniskin_HB13_191030195421.wav
151	Spectrogram 1	1	6887.565681027	6889.570133978	96.9	484.7	Iniskin_HB13_191030195421.wav
152	Spectrogram 1	1	7042.483280600	7044.688178847	116.3	504.0	Iniskin_HB13_191030195421.wav
153	Spectrogram 1	1	7360.536736846	7361.104665182	96.9	426.5	Iniskin_HB13_191030195421.wav
154	Spectrogram 1	1	7386.728255406	7388.031149824	77.5	271.4	Iniskin_HB13_191030195421.wav
155	Spectrogram 1	1	7409.559012017	7411.062351731	116.3	504.0	Iniskin_HB13_191030195421.wav
156	Spectrogram 1	1	7455.628022341	7456.296173325	426.5	678.5	Iniskin_HB13_191030195421.wav
157	Spectrogram 1	1	7512.080173951	7513.082400427	96.9	271.4	Iniskin_HB13_191030195421.wav
158	Spectrogram 1	1	7536.835167896	7537.469911331	387.7	756.1	Iniskin_HB13_191030195421.wav
159	Spectrogram 1	1	7541.445409684	7542.180375766	368.3	678.5	Iniskin_HB13_191030195421.wav
160	Spectrogram 1	1	7548.861885602	7550.532263061	155.1	465.3	Iniskin_HB13_191030195421.wav
161	Spectrogram 1	1	7582.984393838	7583.986620314	193.9	368.3	Iniskin_HB13_191030195421.wav
162	Spectrogram 1	1	7651.950975872	7652.752757053	135.7	368.3	Iniskin_HB13_191030195421.wav
163	Spectrogram 1	1	7747.523367576	7748.993299740	484.7	697.9	Iniskin_HB13_191030195421.wav
164	Spectrogram 1	1	7750.363009257	7752.167016913	193.9	484.7	Iniskin_HB13_191030195421.wav
165	Spectrogram 1	1	7896.628053591	7898.432061247	174.5	484.7	Iniskin_HB13_191030195421.wav
166	Spectrogram 1	1	8059.930948009	8061.701548116	213.2	504.0	Iniskin_HB13_191030195421.wav
167	Spectrogram 1	1	8077.937617019	8079.173696339	426.5	620.4	Iniskin_HB13_191030195421.wav
168	Spectrogram 1	1	8109.521151517	8110.924268583	252.0	601.0	Iniskin_HB13_191030195421.wav
169	Spectrogram 1	1	8132.271692511	8133.808439774	407.1	659.1	Iniskin_HB13_191030195421.wav
170	Spectrogram 1	1	8144.031149824	8145.734934832	116.3	329.6	Iniskin_HB13_191030195421.wav
171	Spectrogram 1	1	8180.091295912	8181.527820527	232.6	445.9	Iniskin_HB13_191030195421.wav
172	Spectrogram 1	1	8268.815140033	8269.282845722	116.3	678.5	Iniskin_HB13_191030195421.wav
173	Spectrogram 1	1	8283.380831477	8284.216020207	213.2	445.9	Iniskin_HB13_191030195421.wav
174	Spectrogram 1	1	8289.828488470	8290.429824355	96.9	368.3	Iniskin_HB13_191030195421.wav
175	Spectrogram 1	1	8295.106881241	8295.708217126	232.6	407.1	Iniskin_HB13_191030195421.wav
176	Spectrogram 1	1	8301.420908036	8302.423134512	368.3	659.1	Iniskin_HB13_191030195421.wav
177	Spectrogram 1	1	8312.345176619	8314.115776726	96.9	465.3	Iniskin_HB13_191030195421.wav
178	Spectrogram 1	1	8318.792833612	8319.360761948	135.7	542.8	Iniskin_HB13_191030195421.wav
179	Spectrogram 1	1	8466.327364815	8467.229368643	232.6	426.5	Iniskin_HB13_191030195421.wav
180	Spectrogram 1	1	8470.937606603	8471.873017980	426.5	581.6	Iniskin_HB13_191030195421.wav
181	Spectrogram 1	1	8474.211546423	8476.015554079	232.6	504.0	Iniskin_HB13_191030195421.wav
182	Spectrogram 1	1	8513.044519093	8514.681489003	174.5	601.0	Iniskin_HB13_191030195421.wav
183	Spectrogram 1	1	8611.456552478	8612.759446896	484.7	639.7	Iniskin_HB13_191030195421.wav
184	Spectrogram 1	1	8617.904209470	8619.006658593	484.7	639.7	Iniskin_HB13_191030195421.wav
185	Spectrogram 1	1	8622.581266356	8623.516677733	135.7	659.1	Iniskin_HB13_191030195421.wav
186	Spectrogram 1	1	8627.558991184	8628.694847856	135.7	620.4	Iniskin_HB13_191030195421.wav
187	Spectrogram 1	1	8650.022264755	8651.926495058	155.1	484.7	Iniskin_HB13_191030195421.wav
188	Spectrogram 1	1	8713.910899313	8714.612457846	213.2	736.7	Iniskin_HB13_191030195421.wav
189	Spectrogram 1	1	8738.766115906	8739.701527283	445.9	601.0	Iniskin_HB13_191030195421.wav
190	Spectrogram 1	1	8742.240501021	8743.977693578	426.5	736.7	Iniskin_HB13_191030195421.wav
191	Spectrogram 1	1	8746.984373005	8748.454305169	329.6	484.7	Iniskin_HB13_191030195421.wav
192	Spectrogram 1	1	8751.928690284	8752.362988423	135.7	445.9	Iniskin_HB13_191030195421.wav
193	Spectrogram 1	1	8802.086822128	8803.523346743	174.5	465.3	Iniskin_HB13_191030195421.wav
194	Spectrogram 1	1	8967.641422861	8968.376388943	426.5	620.4	Iniskin_HB13_191030195421.wav
195	Spectrogram 1	1	8984.612457846	8985.714906969	213.2	639.7	Iniskin_HB13_191030195421.wav
196	Spectrogram 1	1	8989.489960027	8990.224926109	213.2	717.3	Iniskin_HB13_191030195421.wav
197	Spectrogram 1	1	9006.594625209	9008.331817766	135.7	387.7	Iniskin_HB13_191030195421.wav
198	Spectrogram 1	1	9012.942059554	9014.411991718	96.9	639.7	Iniskin_HB13_191030195421.wav
199	Spectrogram 1	1	9018.454305169	9019.022233505	252.0	445.9	Iniskin_HB13_191030195421.wav
200	Spectrogram 1	1	9024.748324935	9025.383068370	174.5	368.3	Iniskin_HB13_191030195421.wav
201	Spectrogram 1	1	9026.184849550	9026.752777886	193.9	348.9	Iniskin_HB13_191030195421.wav
202	Spectrogram 1	1	9029.859679960	9030.828498886	155.1	329.6	Iniskin_HB13_191030195421.wav
203	Spectrogram 1	1	9034.536736846	9035.004442534	155.1	329.6	Iniskin_HB13_191030195421.wav
204	Spectrogram 1	1	9036.240521854	9037.142525682	155.1	290.8	Iniskin_HB13_191030195421.wav
205	Spectrogram 1	1	9060.193734619	9061.396406389	135.7	348.9	Iniskin_HB13_191030195421.wav
206	Spectrogram 1	1	9080.986630730	9082.590193091	213.2	465.3	Iniskin_HB13_191030195421.wav
207	Spectrogram 1	1	9359.939853911	9361.810676666	77.5	445.9	Iniskin_HB13_191030195421.wav
208	Spectrogram 1	1	9413.138072731	9414.173706756	368.3	523.4	Iniskin_HB13_191030195421.wav
209	Spectrogram 1	1	9418.984393838	9419.652544822	155.1	426.5	Iniskin_HB13_191030195421.wav
210	Spectrogram 1	1	9424.062341314	9424.830714945	96.9	368.3	Iniskin_HB13_191030195421.wav
211	Spectrogram 1	1	9432.815119200	9433.516677733	348.9	639.7	Iniskin_HB13_191030195421.wav
212	Spectrogram 1	1	9440.432040414	9441.534489537	387.7	659.1	Iniskin_HB13_191030195421.wav
213	Spectrogram 1	1	9721.135856672	9722.238305795	484.7	678.5	Iniskin_HB13_191030195421.wav
214	Spectrogram 1	1	10130.572360454	10132.242737913	232.6	465.3	Iniskin_HB13_191030195421.wav
215	Spectrogram 1	1	10179.561228076	10179.962118666	116.3	465.3	Iniskin_HB13_191030195421.wav
216	Spectrogram 1	1	10227.414239027	10228.717133445	193.9	465.3	Iniskin_HB13_191030195421.wav
217	Spectrogram 1	1	10406.151421167	10407.454315586	155.1	465.3	Iniskin_HB13_191030195421.wav
218	Spectrogram 1	1	10808.385294845	10809.988857206	116.3	542.8	Iniskin_HB13_191030195421.wav
219	Spectrogram 1	1	11107.449862635	11108.886387249	193.9	465.3	Iniskin_HB13_191030195421.wav
220	Spectrogram 1	1	11280.006648177	11281.877470931	96.9	484.7	Iniskin_HB13_191030195421.wav
221	Spectrogram 1	1	11430.547858807	11432.184828717	96.9	504.0	Iniskin_HB13_191030195421.wav
222	Spectrogram 1	1	11670.614694738	11671.850774058	96.9	426.5	Iniskin_HB13_191030195421.wav
223	Spectrogram 1	1	11842.369699100	11844.240521854	96.9	387.7	Iniskin_HB13_191030195421.wav
224	Spectrogram 1	1	12364.884150357	12366.788380661	96.9	678.5	Iniskin_HB13_191030195421.wav
225	Spectrogram 1	1	13038.821809043	13040.425371404	135.7	426.5	Iniskin_HB13_191030195421.wav
226	Spectrogram 1	1	13175.619116439	13177.055641054	116.3	426.5	Iniskin_HB13_191030195421.wav
227	Spectrogram 1	1	13271.659213832	13273.396406389	116.3	484.7	Iniskin_HB13_191030195421.wav
228	Spectrogram 1	1	13294.657008189	13295.959902608	155.1	407.1	Iniskin_HB13_191030195421.wav
229	Spectrogram 1	1	13615.550106115	13617.187076025	213.2	445.9	Iniskin_HB13_191030195421.wav
230	Spectrogram 1	1	13672.857453485	13674.828498886	213.2	445.9	Iniskin_HB13_191030195421.wav
231	Spectrogram 1	1	13772.271713344	13774.175943648	174.5	504.0	Iniskin_HB13_191030195421.wav
232	Spectrogram 1	1	14123.599088576	14125.202650937	193.9	465.3	Iniskin_HB13_191030195421.wav
233	Spectrogram 1	1	14202.120229677	14203.322901448	193.9	465.3	Iniskin_HB13_191030195421.wav
234	Spectrogram 1	1	14272.302884001	14273.405333125	193.9	407.1	Iniskin_HB13_191030195421.wav
235	Spectrogram 1	1	14307.414218193	14308.583482415	193.9	484.7	Iniskin_HB13_191030195421.wav
236	Spectrogram 1	1	14363.919784382	14365.757199587	96.9	542.8	Iniskin_HB13_191030195421.wav
237	Spectrogram 1	1	14372.652555238	14373.454336419	329.6	639.7	Iniskin_HB13_191030195421.wav
238	Spectrogram 1	1	14376.293978099	14377.129166829	465.3	736.7	Iniskin_HB13_191030195421.wav
239	Spectrogram 1	1	14394.835167896	14395.737171724	155.1	426.5	Iniskin_HB13_191030195421.wav
240	Spectrogram 1	1	14432.097985755	14433.601325469	116.3	523.4	Iniskin_HB13_191030195421.wav
241	Spectrogram 1	1	14446.763899847	14448.534499954	96.9	523.4	Iniskin_HB13_191030195421.wav
242	Spectrogram 1	1	14474.338528443	14475.641422861	348.9	542.8	Iniskin_HB13_191030195421.wav
243	Spectrogram 1	1	14479.483291017	14480.184849550	271.4	484.7	Iniskin_HB13_191030195421.wav
244	Spectrogram 1	1	14482.957676132	14483.726049763	155.1	310.2	Iniskin_HB13_191030195421.wav
245	Spectrogram 1	1	14507.512224782	14508.614673905	368.3	523.4	Iniskin_HB13_191030195421.wav
246	Spectrogram 1	1	14512.523357159	14513.993289323	271.4	445.9	Iniskin_HB13_191030195421.wav
247	Spectrogram 1	1	14605.055661888	14606.993299740	116.3	504.0	Iniskin_HB13_191030195421.wav
248	Spectrogram 1	1	14709.948759813	14711.953212764	116.3	465.3	Iniskin_HB13_191030195421.wav
249	Spectrogram 1	1	14966.619147689	14967.721596812	290.8	639.7	Iniskin_HB13_191030195421.wav
250	Spectrogram 1	1	15144.387510904	15145.790627970	407.1	678.5	Iniskin_HB13_191030195421.wav
251	Spectrogram 1	1	15149.632496126	15150.267239560	368.3	620.4	Iniskin_HB13_191030195421.wav
252	Spectrogram 1	1	15175.155863702	15176.659203415	407.1	639.7	Iniskin_HB13_191030195421.wav
253	Spectrogram 1	1	15666.815140033	15668.051219353	252.0	465.3	Iniskin_HB13_191030195421.wav
254	Spectrogram 1	1	15716.558980767	15717.394169497	329.6	659.1	Iniskin_HB13_191030195421.wav
255	Spectrogram 1	1	15738.922031691	15740.425371404	329.6	697.9	Iniskin_HB13_191030195421.wav
256	Spectrogram 1	1	15743.866348970	15744.701537700	193.9	620.4	Iniskin_HB13_191030195421.wav
257	Spectrogram 1	1	15776.184849550	15777.220483575	232.6	542.8	Iniskin_HB13_191030195421.wav
258	Spectrogram 1	1	15882.447656992	15883.316253271	387.7	639.7	Iniskin_HB13_191030195421.wav
259	Spectrogram 1	1	16266.394200747	16268.565691444	96.9	465.3	Iniskin_HB13_191030195421.wav
260	Spectrogram 1	1	16295.558991184	16297.429813938	116.3	504.0	Iniskin_HB13_191030195421.wav
261	Spectrogram 1	1	16422.213804148	16424.051219353	155.1	445.9	Iniskin_HB13_191030195421.wav
262	Spectrogram 1	1	16535.277322708	16536.279549183	155.1	445.9	Iniskin_HB13_191030195421.wav
