Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
43	Spectrogram 1	1	17560.643593193	17561.913080062	93.8	431.2	Iniskin_HB6_191018205250.wav
44	Spectrogram 1	1	17740.162549485	17742.033372239	93.8	450.0	Iniskin_HB6_191018205250.wav
45	Spectrogram 1	1	18347.926459749	18350.264988191	56.2	468.8	Iniskin_HB6_191018205250.wav
46	Spectrogram 1	1	19365.507757354	19366.810651772	75.0	525.0	Iniskin_HB6_191018205250.wav
47	Spectrogram 1	1	19466.091281436	19467.126915460	75.0	450.0	Iniskin_HB6_191018205250.wav
48	Spectrogram 1	1	19963.082365117	19965.086818068	75.0	356.2	Iniskin_HB6_191018205250.wav
49	Spectrogram 1	1	20054.612443370	20055.748300042	112.5	468.8	Iniskin_HB6_191018205250.wav
50	Spectrogram 1	1	21238.069016681	21238.971020509	75.0	431.2	Iniskin_HB6_191018205250.wav
51	Spectrogram 1	1	21480.427572986	21482.699286331	75.0	506.2	Iniskin_HB6_191018205250.wav
52	Spectrogram 1	1	21563.839616787	21565.409771599	93.8	393.8	Iniskin_HB6_191018205250.wav
53	Spectrogram 1	1	21588.293942790	21590.298395741	112.5	581.2	Iniskin_HB6_191018205250.wav
54	Spectrogram 1	1	21654.621328438	21656.893041783	75.0	600.0	Iniskin_HB6_191018205250.wav
55	Spectrogram 1	1	21754.269441142	21754.870777028	337.5	543.8	Iniskin_HB6_191018205250.wav
56	Spectrogram 1	1	21756.273894093	21757.576788512	206.2	487.5	Iniskin_HB6_191018205250.wav
57	Spectrogram 1	1	21758.979905577	21760.783913233	131.2	543.8	Iniskin_HB6_191018205250.wav
58	Spectrogram 1	1	21762.721551086	21766.697049439	75.0	543.8	Iniskin_HB6_191018205250.wav
59	Spectrogram 1	1	21885.287242530	21886.189246358	206.2	468.8	Iniskin_HB6_191018205250.wav
60	Spectrogram 1	1	21894.220458681	21895.222685157	56.2	412.5	Iniskin_HB6_191018205250.wav
61	Spectrogram 1	1	21896.759432419	21897.795066444	93.8	506.2	Iniskin_HB6_191018205250.wav
62	Spectrogram 1	1	21900.300632633	21901.803972346	93.8	506.2	Iniskin_HB6_191018205250.wav
63	Spectrogram 1	1	22090.663641889	22092.501057094	93.8	525.0	Iniskin_HB6_191018205250.wav
64	Spectrogram 1	1	22175.846285797	22177.215995314	75.0	393.8	Iniskin_HB6_191018205250.wav
