Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
57	Spectrogram 1	1	5895.922042107	5896.723823288	368.3	697.9	Iniskin_HB8_191020205232.wav
58	Spectrogram 1	1	5903.004442534	5903.906446362	252.0	678.5	Iniskin_HB8_191020205232.wav
59	Spectrogram 1	1	5907.614684322	5908.516688150	155.1	659.1	Iniskin_HB8_191020205232.wav
60	Spectrogram 1	1	5911.991073265	5912.993299740	155.1	387.7	Iniskin_HB8_191020205232.wav
61	Spectrogram 1	1	5914.763899847	5915.365235732	116.3	445.9	Iniskin_HB8_191020205232.wav
62	Spectrogram 1	1	5949.253891124	5949.955449657	465.3	736.7	Iniskin_HB8_191020205232.wav
63	Spectrogram 1	1	5962.783948543	5963.452099527	329.6	542.8	Iniskin_HB8_191020205232.wav
64	Spectrogram 1	1	5967.227152584	5968.028933765	77.5	465.3	Iniskin_HB8_191020205232.wav
65	Spectrogram 1	1	5975.077926643	5975.979930470	135.7	348.9	Iniskin_HB8_191020205232.wav
66	Spectrogram 1	1	5978.285051364	5979.220462741	174.5	387.7	Iniskin_HB8_191020205232.wav
67	Spectrogram 1	1	5982.227142168	5983.563444135	426.5	581.6	Iniskin_HB8_191020205232.wav
68	Spectrogram 1	1	5986.703753758	5988.006648177	252.0	426.5	Iniskin_HB8_191020205232.wav
69	Spectrogram 1	1	5991.815108783	5992.717112611	135.7	329.6	Iniskin_HB8_191020205232.wav
70	Spectrogram 1	1	6000.547879640	6001.249438173	96.9	465.3	Iniskin_HB8_191020205232.wav
71	Spectrogram 1	1	6009.534510370	6011.037850084	77.5	445.9	Iniskin_HB8_191020205232.wav
72	Spectrogram 1	1	6032.218236266	6032.919794799	445.9	794.8	Iniskin_HB8_191020205232.wav
73	Spectrogram 1	1	6037.763889430	6038.198187570	387.7	794.8	Iniskin_HB8_191020205232.wav
74	Spectrogram 1	1	6045.447625742	6046.215999374	387.7	697.9	Iniskin_HB8_191020205232.wav
75	Spectrogram 1	1	6050.625795866	6051.427577046	290.8	717.3	Iniskin_HB8_191020205232.wav
76	Spectrogram 1	1	6054.881955132	6055.483291017	213.2	833.6	Iniskin_HB8_191020205232.wav
77	Spectrogram 1	1	6057.420928870	6058.055672304	232.6	717.3	Iniskin_HB8_191020205232.wav
78	Spectrogram 1	1	6060.227163001	6061.028944182	155.1	581.6	Iniskin_HB8_191020205232.wav
79	Spectrogram 1	1	6064.002216059	6065.004442534	193.9	620.4	Iniskin_HB8_191020205232.wav
80	Spectrogram 1	1	6068.579050297	6069.948759813	426.5	659.1	Iniskin_HB8_191020205232.wav
81	Spectrogram 1	1	6248.485496659	6250.289504315	96.9	523.4	Iniskin_HB8_191020205232.wav
82	Spectrogram 1	1	6364.102417873	6364.904199053	445.9	717.3	Iniskin_HB8_191020205232.wav
83	Spectrogram 1	1	6367.944286029	6368.512214365	504.0	833.6	Iniskin_HB8_191020205232.wav
84	Spectrogram 1	1	6393.414239027	6394.550095699	174.5	465.3	Iniskin_HB8_191020205232.wav
85	Spectrogram 1	1	6445.977714412	6447.046755986	213.2	426.5	Iniskin_HB8_191020205232.wav
86	Spectrogram 1	1	6482.024459981	6483.394169497	135.7	601.0	Iniskin_HB8_191020205232.wav
87	Spectrogram 1	1	6561.728265822	6563.097975339	193.9	426.5	Iniskin_HB8_191020205232.wav
88	Spectrogram 1	1	6649.216030624	6651.287298673	96.9	542.8	Iniskin_HB8_191020205232.wav
89	Spectrogram 1	1	6802.048961628	6803.084595652	426.5	659.1	Iniskin_HB8_191020205232.wav
90	Spectrogram 1	1	6852.975467103	6854.913104955	77.5	523.4	Iniskin_HB8_191020205232.wav
91	Spectrogram 1	1	7045.222699633	7047.093522388	77.5	639.7	Iniskin_HB8_191020205232.wav
92	Spectrogram 1	1	7253.772816166	7255.476601174	174.5	445.9	Iniskin_HB8_191020205232.wav
93	Spectrogram 1	1	7394.378584169	7395.414218193	174.5	387.7	Iniskin_HB8_191020205232.wav
94	Spectrogram 1	1	7437.754983528	7439.091285496	213.2	368.3	Iniskin_HB8_191020205232.wav
95	Spectrogram 1	1	7572.628053591	7573.897540460	77.5	445.9	Iniskin_HB8_191020205232.wav
96	Spectrogram 1	1	7610.946512505	7612.616889964	135.7	368.3	Iniskin_HB8_191020205232.wav
97	Spectrogram 1	1	7633.042303035	7635.113571084	116.3	697.9	Iniskin_HB8_191020205232.wav
98	Spectrogram 1	1	7809.507771831	7811.478817233	96.9	620.4	Iniskin_HB8_191020205232.wav
99	Spectrogram 1	1	7949.224936526	7950.728276239	116.3	426.5	Iniskin_HB8_191020205232.wav
100	Spectrogram 1	1	7962.888624142	7965.160337486	77.5	504.0	Iniskin_HB8_191020205232.wav
101	Spectrogram 1	1	8273.391974272	8275.162574378	96.9	620.4	Iniskin_HB8_191020205232.wav
102	Spectrogram 1	1	8431.917589156	8433.821819460	77.5	407.1	Iniskin_HB8_191020205232.wav
103	Spectrogram 1	1	8571.554538233	8573.091285496	77.5	523.4	Iniskin_HB8_191020205232.wav
104	Spectrogram 1	1	8607.080163535	8608.817356092	174.5	387.7	Iniskin_HB8_191020205232.wav
105	Spectrogram 1	1	8762.966582034	8764.703774592	96.9	445.9	Iniskin_HB8_191020205232.wav
106	Spectrogram 1	1	9105.073473692	9107.144741741	96.9	484.7	Iniskin_HB8_191020205232.wav
107	Spectrogram 1	1	9161.913115372	9162.915341848	368.3	620.4	Iniskin_HB8_191020205232.wav
108	Spectrogram 1	1	9167.458768537	9168.561217660	271.4	542.8	Iniskin_HB8_191020205232.wav
109	Spectrogram 1	1	9171.400859340	9173.271682094	77.5	504.0	Iniskin_HB8_191020205232.wav
110	Spectrogram 1	1	9176.011101128	9176.679252111	116.3	407.1	Iniskin_HB8_191020205232.wav
111	Spectrogram 1	1	9180.020007030	9180.654750464	135.7	368.3	Iniskin_HB8_191020205232.wav
112	Spectrogram 1	1	9205.055661888	9205.890850617	135.7	368.3	Iniskin_HB8_191020205232.wav
113	Spectrogram 1	1	9211.570133978	9212.472137806	135.7	348.9	Iniskin_HB8_191020205232.wav
114	Spectrogram 1	1	9250.570144395	9252.374152051	96.9	426.5	Iniskin_HB8_191020205232.wav
115	Spectrogram 1	1	9333.300636693	9334.904199053	77.5	426.5	Iniskin_HB8_191020205232.wav
116	Spectrogram 1	1	9360.106891657	9362.011121961	77.5	407.1	Iniskin_HB8_191020205232.wav
117	Spectrogram 1	1	9616.977724828	9618.982177779	96.9	348.9	Iniskin_HB8_191020205232.wav
118	Spectrogram 1	1	11005.930927176	11007.634712184	77.5	407.1	Iniskin_HB8_191020205232.wav
119	Spectrogram 1	1	11013.714886136	11015.251633398	116.3	407.1	Iniskin_HB8_191020205232.wav
120	Spectrogram 1	1	11092.149205109	11093.886397666	116.3	368.3	Iniskin_HB8_191020205232.wav
121	Spectrogram 1	1	11215.550085282	11217.020017446	96.9	368.3	Iniskin_HB8_191020205232.wav
122	Spectrogram 1	1	11265.841847323	11267.612447429	96.9	387.7	Iniskin_HB8_191020205232.wav
123	Spectrogram 1	1	11566.456562894	11568.260570550	77.5	407.1	Iniskin_HB8_191020205232.wav
124	Spectrogram 1	1	12173.084616486	12174.086842961	232.6	387.7	Iniskin_HB8_191020205232.wav
125	Spectrogram 1	1	12199.476580341	12201.213772898	96.9	426.5	Iniskin_HB8_191020205232.wav
126	Spectrogram 1	1	12295.917568323	12297.855206176	96.9	523.4	Iniskin_HB8_191020205232.wav
127	Spectrogram 1	1	12501.461005429	12503.465458380	96.9	445.9	Iniskin_HB8_191020205232.wav
128	Spectrogram 1	1	12890.418681561	12892.489949610	96.9	697.9	Iniskin_HB8_191020205232.wav
129	Spectrogram 1	1	13012.984373005	13014.754973112	58.2	387.7	Iniskin_HB8_191020205232.wav
130	Spectrogram 1	1	13029.501102821	13031.538963321	58.2	387.7	Iniskin_HB8_191020205232.wav
131	Spectrogram 1	1	13322.251643815	13323.955428823	58.2	387.7	Iniskin_HB8_191020205232.wav
132	Spectrogram 1	1	13575.848537166	13577.752767469	96.9	426.5	Iniskin_HB8_191020205232.wav
133	Spectrogram 1	1	14058.875265289	14060.645865395	96.9	407.1	Iniskin_HB8_191020205232.wav
134	Spectrogram 1	1	15125.545653164	15127.082400427	96.9	387.7	Iniskin_HB8_191020205232.wav
135	Spectrogram 1	1	15286.977724828	15288.815140033	96.9	445.9	Iniskin_HB8_191020205232.wav
136	Spectrogram 1	1	15436.202640521	15437.806202881	116.3	445.9	Iniskin_HB8_191020205232.wav
137	Spectrogram 1	1	15652.002195226	15653.873017980	58.2	407.1	Iniskin_HB8_191020205232.wav
138	Spectrogram 1	1	15784.636959493	15786.641412444	58.2	445.9	Iniskin_HB8_191020205232.wav
139	Spectrogram 1	1	15867.935380127	15870.106870824	58.2	445.9	Iniskin_HB8_191020205232.wav
140	Spectrogram 1	1	16112.478827649	16114.416465502	96.9	407.1	Iniskin_HB8_191020205232.wav
141	Spectrogram 1	1	16280.826261994	16282.463231904	96.9	407.1	Iniskin_HB8_191020205232.wav
142	Spectrogram 1	1	16426.155894952	16427.592419567	135.7	407.1	Iniskin_HB8_191020205232.wav
143	Spectrogram 1	1	16560.080153118	16561.149194692	232.6	523.4	Iniskin_HB8_191020205232.wav
144	Spectrogram 1	1	16578.220452325	16580.358535472	77.5	484.7	Iniskin_HB8_191020205232.wav
145	Spectrogram 1	1	16825.803986823	16827.741624675	116.3	484.7	Iniskin_HB8_191020205232.wav
146	Spectrogram 1	1	16942.991062848	16945.095738447	77.5	523.4	Iniskin_HB8_191020205232.wav
147	Spectrogram 1	1	17177.812913558	17179.717143861	96.9	562.2	Iniskin_HB8_191020205232.wav
148	Spectrogram 1	1	17357.752767469	17359.690405322	77.5	504.0	Iniskin_HB8_191020205232.wav
149	Spectrogram 1	1	17565.434287723	17567.071257633	96.9	445.9	Iniskin_HB8_191020205232.wav
150	Spectrogram 1	1	17953.790627970	17955.093522388	174.5	426.5	Iniskin_HB8_191020205232.wav
151	Spectrogram 1	1	18232.209330364	18233.979930470	96.9	620.4	Iniskin_HB8_191020205232.wav
152	Spectrogram 1	1	18443.665903675	18445.336281134	77.5	465.3	Iniskin_HB8_191020205232.wav
153	Spectrogram 1	1	18751.028944182	18752.799544288	96.9	523.4	Iniskin_HB8_191020205232.wav
154	Spectrogram 1	1	19152.547858807	19154.518904208	77.5	620.4	Iniskin_HB8_191020205232.wav
155	Spectrogram 1	1	19164.040055726	19171.890829784	58.2	387.7	Iniskin_HB8_191020205232.wav
156	Spectrogram 1	1	19188.641412444	19191.748314518	96.9	387.7	Iniskin_HB8_191020205232.wav
157	Spectrogram 1	1	19219.109097300	19230.815140033	116.3	387.7	Iniskin_HB8_191020205232.wav
158	Spectrogram 1	1	19354.383057953	19356.153658060	155.1	445.9	Iniskin_HB8_191020205232.wav
159	Spectrogram 1	1	19457.037850084	19458.875265289	77.5	407.1	Iniskin_HB8_191020205232.wav
160	Spectrogram 1	1	19480.556764709	19486.369678267	77.5	329.6	Iniskin_HB8_191020205232.wav
161	Spectrogram 1	1	19493.351856046	19498.129135579	96.9	387.7	Iniskin_HB8_191020205232.wav
162	Spectrogram 1	1	19503.922042107	19511.037850084	96.9	445.9	Iniskin_HB8_191020205232.wav
163	Spectrogram 1	1	19533.253870290	19534.489949610	155.1	445.9	Iniskin_HB8_191020205232.wav
164	Spectrogram 1	1	19549.089048603	19568.315076605	96.9	484.7	Iniskin_HB8_191020205232.wav
165	Spectrogram 1	1	19584.764991323	19587.838485848	135.7	407.1	Iniskin_HB8_191020205232.wav
166	Spectrogram 1	1	19824.985464481	19826.789472137	96.9	562.2	Iniskin_HB8_191020205232.wav
167	Spectrogram 1	1	20127.203742414	20129.341825561	77.5	484.7	Iniskin_HB8_191020205232.wav
168	Spectrogram 1	1	20297.989927849	20306.943151030	116.3	368.3	Iniskin_HB8_191020205232.wav
169	Spectrogram 1	1	20311.419762621	20330.996586442	58.2	465.3	Iniskin_HB8_191020205232.wav
170	Spectrogram 1	1	20432.749374745	20434.386344655	116.3	659.1	Iniskin_HB8_191020205232.wav
171	Spectrogram 1	1	20581.219317326	20584.827332637	58.2	581.6	Iniskin_HB8_191020205232.wav
172	Spectrogram 1	1	20620.085697545	20632.780566235	96.9	465.3	Iniskin_HB8_191020205232.wav
173	Spectrogram 1	1	20640.063411957	20646.143585908	77.5	387.7	Iniskin_HB8_191020205232.wav
174	Spectrogram 1	1	20733.063422374	20744.221543801	77.5	523.4	Iniskin_HB8_191020205232.wav
175	Spectrogram 1	1	20779.145833217	20780.281689890	96.9	387.7	Iniskin_HB8_191020205232.wav
176	Spectrogram 1	1	20795.348494571	20799.357400473	77.5	484.7	Iniskin_HB8_191020205232.wav
177	Spectrogram 1	1	20815.760507122	20822.642462254	96.9	407.1	Iniskin_HB8_191020205232.wav
178	Spectrogram 1	1	20878.125794938	20878.426462880	116.3	445.9	Iniskin_HB8_191020205232.wav
179	Spectrogram 1	1	20896.266094144	20901.911969956	116.3	484.7	Iniskin_HB8_191020205232.wav
180	Spectrogram 1	1	20948.395271390	20949.965426202	77.5	601.0	Iniskin_HB8_191020205232.wav
181	Spectrogram 1	1	21118.813973784	21121.286132424	77.5	775.4	Iniskin_HB8_191020205232.wav
182	Spectrogram 1	1	21305.649183347	21307.887489143	77.5	542.8	Iniskin_HB8_191020205232.wav
183	Spectrogram 1	1	21362.856308069	21364.226017585	58.2	601.0	Iniskin_HB8_191020205232.wav
184	Spectrogram 1	1	21413.535560180	21414.638009303	96.9	465.3	Iniskin_HB8_191020205232.wav
185	Spectrogram 1	1	21415.473198033	21416.174756566	77.5	465.3	Iniskin_HB8_191020205232.wav
186	Spectrogram 1	1	21481.546723808	21483.517769209	58.2	523.4	Iniskin_HB8_191020205232.wav
187	Spectrogram 1	1	21574.366295959	21578.756085421	96.9	387.7	Iniskin_HB8_191020205232.wav
188	Spectrogram 1	1	21646.252735291	21648.223780693	77.5	542.8	Iniskin_HB8_191020205232.wav
189	Spectrogram 1	1	21744.764991323	21746.702629176	77.5	465.3	Iniskin_HB8_191020205232.wav
190	Spectrogram 1	1	21855.237149963	21856.807304774	77.5	639.7	Iniskin_HB8_191020205232.wav
191	Spectrogram 1	1	21876.283905948	21877.319539973	77.5	562.2	Iniskin_HB8_191020205232.wav
192	Spectrogram 1	1	21988.359626949	21990.364079900	77.5	484.7	Iniskin_HB8_191020205232.wav
193	Spectrogram 1	1	22145.816200260	22147.486577719	96.9	504.0	Iniskin_HB8_191020205232.wav
194	Spectrogram 1	1	22291.546723808	22293.116878619	58.2	523.4	Iniskin_HB8_191020205232.wav
195	Spectrogram 1	1	22328.929771344	22330.800594098	77.5	542.8	Iniskin_HB8_191020205232.wav
196	Spectrogram 1	1	22395.070112217	22396.439821733	290.8	1163.2	Iniskin_HB8_191020205232.wav
197	Spectrogram 1	1	22668.577904881	22670.181467242	77.5	504.0	Iniskin_HB8_191020205232.wav
198	Spectrogram 1	1	22751.909733064	22753.446480327	96.9	445.9	Iniskin_HB8_191020205232.wav
199	Spectrogram 1	1	22950.972105628	22953.076781227	77.5	465.3	Iniskin_HB8_191020205232.wav
200	Spectrogram 1	1	23192.595695852	23194.834001647	77.5	504.0	Iniskin_HB8_191020205232.wav
201	Spectrogram 1	1	23447.963189310	23449.633566769	96.9	620.4	Iniskin_HB8_191020205232.wav
202	Spectrogram 1	1	25058.642483087	25060.212637899	135.7	445.9	Iniskin_HB8_191020205232.wav
203	Spectrogram 1	1	25662.631340293	25663.199268629	271.4	484.7	Iniskin_HB8_191020205232.wav
204	Spectrogram 1	1	25668.711514245	25670.381891704	329.6	542.8	Iniskin_HB8_191020205232.wav
205	Spectrogram 1	1	25677.931997819	25679.401929983	368.3	620.4	Iniskin_HB8_191020205232.wav
206	Spectrogram 1	1	25680.871862147	25681.840681074	310.2	601.0	Iniskin_HB8_191020205232.wav
207	Spectrogram 1	1	25687.433142307	25688.669221627	387.7	1046.8	Iniskin_HB8_191020205232.wav
208	Spectrogram 1	1	25694.047837045	25695.617991857	387.7	601.0	Iniskin_HB8_191020205232.wav
209	Spectrogram 1	1	25695.952067349	25697.021108923	116.3	504.0	Iniskin_HB8_191020205232.wav
210	Spectrogram 1	1	25701.531128062	25703.034467776	232.6	1143.8	Iniskin_HB8_191020205232.wav
211	Spectrogram 1	1	25707.544486915	25709.214864375	310.2	581.6	Iniskin_HB8_191020205232.wav
212	Spectrogram 1	1	25730.562288303	25732.399703508	678.5	833.6	Iniskin_HB8_191020205232.wav
213	Spectrogram 1	1	25734.337341360	25736.475424508	678.5	872.4	Iniskin_HB8_191020205232.wav
214	Spectrogram 1	1	25739.194836512	25740.531138479	368.3	601.0	Iniskin_HB8_191020205232.wav
215	Spectrogram 1	1	25962.811757725	25964.849618226	116.3	523.4	Iniskin_HB8_191020205232.wav
216	Spectrogram 1	1	26238.357410890	26240.194826095	697.9	853.0	Iniskin_HB8_191020205232.wav
217	Spectrogram 1	1	26241.898611103	26249.949830457	348.9	736.7	Iniskin_HB8_191020205232.wav
218	Spectrogram 1	1	28548.748295935	28549.282816722	562.2	853.0	Iniskin_HB8_191020205232.wav
219	Spectrogram 1	1	28550.719341337	28555.897511461	484.7	969.3	Iniskin_HB8_191020205232.wav
220	Spectrogram 1	1	28562.411983551	28563.280579830	174.5	348.9	Iniskin_HB8_191020205232.wav
221	Spectrogram 1	1	28563.848508166	28564.516659150	174.5	562.2	Iniskin_HB8_191020205232.wav
222	Spectrogram 1	1	28578.781682651	28584.561188660	659.1	1046.8	Iniskin_HB8_191020205232.wav
223	Spectrogram 1	1	28587.701498283	28589.472098390	678.5	853.0	Iniskin_HB8_191020205232.wav
224	Spectrogram 1	1	29943.247151448	29944.950936456	77.5	465.3	Iniskin_HB8_191020205232.wav
225	Spectrogram 1	1	30203.057848947	30204.527781111	135.7	465.3	Iniskin_HB8_191020205232.wav
226	Spectrogram 1	1	30479.572321037	30481.042253202	116.3	407.1	Iniskin_HB8_191020205232.wav
227	Spectrogram 1	1	30765.654752714	30767.091277329	174.5	426.5	Iniskin_HB8_191020205232.wav
228	Spectrogram 1	1	31308.527801944	31310.599069994	77.5	465.3	Iniskin_HB8_191020205232.wav
229	Spectrogram 1	1	31657.683686479	31660.055622471	77.5	659.1	Iniskin_HB8_191020205232.wav
230	Spectrogram 1	1	31666.770539857	31668.374102218	77.5	484.7	Iniskin_HB8_191020205232.wav
231	Spectrogram 1	1	31709.545603331	31711.249388340	96.9	445.9	Iniskin_HB8_191020205232.wav
232	Spectrogram 1	1	31933.864083078	31934.899717103	96.9	523.4	Iniskin_HB8_191020205232.wav
233	Spectrogram 1	1	32337.734926666	32338.703745592	116.3	426.5	Iniskin_HB8_191020205232.wav
234	Spectrogram 1	1	32602.924239583	32604.527801944	77.5	368.3	Iniskin_HB8_191020205232.wav
235	Spectrogram 1	1	33073.443143792	33074.645815562	387.7	601.0	Iniskin_HB8_191020205232.wav
236	Spectrogram 1	1	33097.877462764	33099.247172281	77.5	348.9	Iniskin_HB8_191020205232.wav
237	Spectrogram 1	1	33343.309513595	33344.579000464	58.2	407.1	Iniskin_HB8_191020205232.wav
238	Spectrogram 1	1	33405.641393861	33407.478809066	77.5	542.8	Iniskin_HB8_191020205232.wav
239	Spectrogram 1	1	33802.483251601	33804.019998863	193.9	407.1	Iniskin_HB8_191020205232.wav
240	Spectrogram 1	1	33808.296165159	33809.097946339	135.7	445.9	Iniskin_HB8_191020205232.wav
241	Spectrogram 1	1	33819.754954529	33820.456513061	174.5	484.7	Iniskin_HB8_191020205232.wav
242	Spectrogram 1	1	33821.224886693	33821.659184832	252.0	581.6	Iniskin_HB8_191020205232.wav
243	Spectrogram 1	1	33844.790609387	33846.026688706	426.5	639.7	Iniskin_HB8_191020205232.wav
244	Spectrogram 1	1	35719.142475849	35720.411962718	135.7	678.5	Iniskin_HB8_191020205232.wav
245	Spectrogram 1	1	35741.605749420	35742.641383445	252.0	542.8	Iniskin_HB8_191020205232.wav
246	Spectrogram 1	1	35747.184810134	35748.420889453	193.9	504.0	Iniskin_HB8_191020205232.wav
247	Spectrogram 1	1	35763.921992274	35765.325109340	310.2	465.3	Iniskin_HB8_191020205232.wav
248	Spectrogram 1	1	35768.766086906	35770.269426619	213.2	542.8	Iniskin_HB8_191020205232.wav
249	Spectrogram 1	1	35780.405314542	35782.109099550	310.2	601.0	Iniskin_HB8_191020205232.wav
250	Spectrogram 1	1	35785.950967706	35787.354084772	252.0	542.8	Iniskin_HB8_191020205232.wav
251	Spectrogram 1	1	35790.260541551	35790.828469887	232.6	756.1	Iniskin_HB8_191020205232.wav
252	Spectrogram 1	1	35795.605749420	35796.073455109	193.9	891.8	Iniskin_HB8_191020205232.wav
253	Spectrogram 1	1	35800.048953461	35800.683696896	155.1	833.6	Iniskin_HB8_191020205232.wav
254	Spectrogram 1	1	35818.423105512	35819.057848947	252.0	542.8	Iniskin_HB8_191020205232.wav
255	Spectrogram 1	1	36116.097956756	36116.832922838	135.7	930.5	Iniskin_HB8_191020205232.wav
256	Spectrogram 1	1	36120.340715502	36120.841828740	116.3	988.7	Iniskin_HB8_191020205232.wav
257	Spectrogram 1	1	36124.917549740	36125.518885625	213.2	853.0	Iniskin_HB8_191020205232.wav
258	Spectrogram 1	1	36129.293938683	36129.995497216	116.3	659.1	Iniskin_HB8_191020205232.wav
259	Spectrogram 1	1	36145.463192488	36146.398603865	193.9	387.7	Iniskin_HB8_191020205232.wav
260	Spectrogram 1	1	36151.543366439	36152.178109874	116.3	794.8	Iniskin_HB8_191020205232.wav
261	Spectrogram 1	1	36158.138054148	36158.672574935	232.6	504.0	Iniskin_HB8_191020205232.wav
262	Spectrogram 1	1	36162.581258189	36163.349631821	96.9	542.8	Iniskin_HB8_191020205232.wav
