Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
68	Spectrogram 1	1	15115.142504849	15116.913104955	95.2	495.2	Iniskin_HB11_191029195433.wav
69	Spectrogram 1	1	15157.817345676	15159.654760881	171.4	704.8	Iniskin_HB11_191029195433.wav
70	Spectrogram 1	1	15171.481033292	15172.182591824	514.3	761.9	Iniskin_HB11_191029195433.wav
71	Spectrogram 1	1	15176.124682628	15176.959871358	552.4	761.9	Iniskin_HB11_191029195433.wav
72	Spectrogram 1	1	15192.340744502	15193.276155879	361.9	609.5	Iniskin_HB11_191029195433.wav
73	Spectrogram 1	1	15199.456552478	15200.726039347	247.6	457.1	Iniskin_HB11_191029195433.wav
74	Spectrogram 1	1	15381.968787676	15383.204866996	228.6	514.3	Iniskin_HB11_191029195433.wav
75	Spectrogram 1	1	15472.563454552	15472.897530044	152.4	685.7	Iniskin_HB11_191029195433.wav
76	Spectrogram 1	1	15482.786164602	15483.320685389	152.4	476.2	Iniskin_HB11_191029195433.wav
77	Spectrogram 1	1	15490.536716012	15490.971014152	152.4	476.2	Iniskin_HB11_191029195433.wav
78	Spectrogram 1	1	15510.394200747	15511.563464968	228.6	476.2	Iniskin_HB11_191029195433.wav
79	Spectrogram 1	1	15538.022243922	15538.790617553	476.2	723.8	Iniskin_HB11_191029195433.wav
80	Spectrogram 1	1	15565.229389477	15566.064578206	476.2	742.9	Iniskin_HB11_191029195433.wav
81	Spectrogram 1	1	15570.541189797	15571.910899313	419.0	704.8	Iniskin_HB11_191029195433.wav
82	Spectrogram 1	1	15575.552322174	15576.521141101	476.2	723.8	Iniskin_HB11_191029195433.wav
83	Spectrogram 1	1	15579.661450724	15580.129156412	209.5	609.5	Iniskin_HB11_191029195433.wav
84	Spectrogram 1	1	15585.607994478	15586.142515265	171.4	457.1	Iniskin_HB11_191029195433.wav
85	Spectrogram 1	1	15590.685941954	15591.253870290	152.4	609.5	Iniskin_HB11_191029195433.wav
86	Spectrogram 1	1	15595.630259233	15596.031149824	171.4	495.2	Iniskin_HB11_191029195433.wav
87	Spectrogram 1	1	15600.808429357	15602.111323775	476.2	628.6	Iniskin_HB11_191029195433.wav
88	Spectrogram 1	1	15607.256086349	15608.425350571	266.7	495.2	Iniskin_HB11_191029195433.wav
89	Spectrogram 1	1	15631.790627970	15633.327375232	457.1	685.7	Iniskin_HB11_191029195433.wav
90	Spectrogram 1	1	15639.040066142	15640.476590757	285.7	514.3	Iniskin_HB11_191029195433.wav
91	Spectrogram 1	1	15644.051198520	15644.752757053	133.3	495.2	Iniskin_HB11_191029195433.wav
92	Spectrogram 1	1	15662.993278907	15664.162543128	457.1	590.5	Iniskin_HB11_191029195433.wav
93	Spectrogram 1	1	15670.222710050	15671.458789370	323.8	495.2	Iniskin_HB11_191029195433.wav
94	Spectrogram 1	1	15674.432061247	15676.336291551	114.3	552.4	Iniskin_HB11_191029195433.wav
95	Spectrogram 1	1	15725.859679960	15726.628053591	457.1	666.7	Iniskin_HB11_191029195433.wav
96	Spectrogram 1	1	15730.937627436	15731.438740674	495.2	647.6	Iniskin_HB11_191029195433.wav
97	Spectrogram 1	1	15734.846310690	15735.514461674	228.6	819.0	Iniskin_HB11_191029195433.wav
98	Spectrogram 1	1	15739.222699633	15739.790627970	190.5	723.8	Iniskin_HB11_191029195433.wav
99	Spectrogram 1	1	15743.298420634	15743.799533872	171.4	723.8	Iniskin_HB11_191029195433.wav
100	Spectrogram 1	1	15746.839620847	15747.240511437	171.4	495.2	Iniskin_HB11_191029195433.wav
101	Spectrogram 1	1	15750.080153118	15750.648081454	190.5	495.2	Iniskin_HB11_191029195433.wav
102	Spectrogram 1	1	15753.521130684	15753.922021274	171.4	514.3	Iniskin_HB11_191029195433.wav
103	Spectrogram 1	1	15755.325138340	15756.828478053	228.6	495.2	Iniskin_HB11_191029195433.wav
104	Spectrogram 1	1	15758.699300807	15759.801749930	438.1	590.5	Iniskin_HB11_191029195433.wav
105	Spectrogram 1	1	15764.913104955	15765.848516333	228.6	419.0	Iniskin_HB11_191029195433.wav
106	Spectrogram 1	1	15784.135846256	15785.538963321	400.0	685.7	Iniskin_HB11_191029195433.wav
107	Spectrogram 1	1	15790.683725896	15791.953212764	285.7	438.1	Iniskin_HB11_191029195433.wav
108	Spectrogram 1	1	15808.757210004	15809.993289323	152.4	495.2	Iniskin_HB11_191029195433.wav
109	Spectrogram 1	1	15845.852990117	15846.320695805	171.4	571.4	Iniskin_HB11_191029195433.wav
110	Spectrogram 1	1	15849.494412978	15849.995526216	171.4	495.2	Iniskin_HB11_191029195433.wav
111	Spectrogram 1	1	15852.634722601	15853.236058486	133.3	438.1	Iniskin_HB11_191029195433.wav
112	Spectrogram 1	1	15857.512224782	15858.881934298	438.1	609.5	Iniskin_HB11_191029195433.wav
113	Spectrogram 1	1	15863.826251578	15864.561217660	304.8	571.4	Iniskin_HB11_191029195433.wav
114	Spectrogram 1	1	15948.741635092	15950.178159707	133.3	476.2	Iniskin_HB11_191029195433.wav
115	Spectrogram 1	1	16122.835167896	16123.403096232	495.2	742.9	Iniskin_HB11_191029195433.wav
116	Spectrogram 1	1	16128.314005962	16129.082379594	419.0	704.8	Iniskin_HB11_191029195433.wav
117	Spectrogram 1	1	16133.525583635	16134.494402561	552.4	704.8	Iniskin_HB11_191029195433.wav
118	Spectrogram 1	1	16138.737161308	16139.672572685	342.9	685.7	Iniskin_HB11_191029195433.wav
119	Spectrogram 1	1	16143.514440841	16144.215999374	438.1	628.6	Iniskin_HB11_191029195433.wav
120	Spectrogram 1	1	16176.267239560	16178.171469864	133.3	457.1	Iniskin_HB11_191029195433.wav
121	Spectrogram 1	1	16214.966582034	16215.634733018	552.4	761.9	Iniskin_HB11_191029195433.wav
122	Spectrogram 1	1	16260.547879640	16262.351887296	133.3	533.3	Iniskin_HB11_191029195433.wav
123	Spectrogram 1	1	16268.231615952	16269.367472624	209.5	476.2	Iniskin_HB11_191029195433.wav
124	Spectrogram 1	1	16371.788411911	16373.692642214	114.3	476.2	Iniskin_HB11_191029195433.wav
125	Spectrogram 1	1	16401.554538233	16403.191508143	133.3	438.1	Iniskin_HB11_191029195433.wav
126	Spectrogram 1	1	16539.534510370	16540.837404788	209.5	514.3	Iniskin_HB11_191029195433.wav
127	Spectrogram 1	1	16582.209351197	16584.113581501	76.2	533.3	Iniskin_HB11_191029195433.wav
128	Spectrogram 1	1	16592.699321641	16594.403106649	133.3	495.2	Iniskin_HB11_191029195433.wav
129	Spectrogram 1	1	16737.380810644	16738.383037120	266.7	476.2	Iniskin_HB11_191029195433.wav
130	Spectrogram 1	1	16741.189271251	16742.558980767	171.4	514.3	Iniskin_HB11_191029195433.wav
131	Spectrogram 1	1	16853.512245615	16855.015585329	171.4	400.0	Iniskin_HB11_191029195433.wav
132	Spectrogram 1	1	17131.663687616	17132.198208403	152.4	419.0	Iniskin_HB11_191029195433.wav
133	Spectrogram 1	1	17136.207114305	17137.443193625	228.6	457.1	Iniskin_HB11_191029195433.wav
134	Spectrogram 1	1	17247.180386182	17248.683725896	76.2	476.2	Iniskin_HB11_191029195433.wav
135	Spectrogram 1	1	17510.265023501	17511.434287723	95.2	419.0	Iniskin_HB11_191029195433.wav
136	Spectrogram 1	1	17515.309563428	17516.111344608	152.4	438.1	Iniskin_HB11_191029195433.wav
137	Spectrogram 1	1	17637.307326536	17638.509998306	228.6	457.1	Iniskin_HB11_191029195433.wav
138	Spectrogram 1	1	17844.220473158	17845.456552478	209.5	457.1	Iniskin_HB11_191029195433.wav
139	Spectrogram 1	1	17911.282824889	17912.251643815	228.6	419.0	Iniskin_HB11_191029195433.wav
140	Spectrogram 1	1	17986.510019140	17987.746098460	209.5	457.1	Iniskin_HB11_191029195433.wav
141	Spectrogram 1	1	17996.665914091	17998.369699100	114.3	400.0	Iniskin_HB11_191029195433.wav
142	Spectrogram 1	1	18111.881944715	18113.619137273	190.5	419.0	Iniskin_HB11_191029195433.wav
143	Spectrogram 1	1	18282.734945249	18284.271692511	133.3	457.1	Iniskin_HB11_191029195433.wav
144	Spectrogram 1	1	18382.082390010	18383.919805215	228.6	533.3	Iniskin_HB11_191029195433.wav
145	Spectrogram 1	1	19136.445420100	19137.982167363	209.5	419.0	Iniskin_HB11_191029195433.wav
146	Spectrogram 1	1	19185.167027329	19186.770589690	190.5	438.1	Iniskin_HB11_191029195433.wav
147	Spectrogram 1	1	19259.679262528	19260.781711651	247.6	533.3	Iniskin_HB11_191029195433.wav
148	Spectrogram 1	1	19279.824014685	19281.394169497	209.5	514.3	Iniskin_HB11_191029195433.wav
149	Spectrogram 1	1	19700.231595119	19700.933153652	552.4	723.8	Iniskin_HB11_191029195433.wav
150	Spectrogram 1	1	20017.015564495	20018.452089110	209.5	495.2	Iniskin_HB11_191029195433.wav
151	Spectrogram 1	1	20188.369678267	20189.939833078	76.2	419.0	Iniskin_HB11_191029195433.wav
152	Spectrogram 1	1	20348.498855512	20349.367451791	190.5	457.1	Iniskin_HB11_191029195433.wav
153	Spectrogram 1	1	20364.915362681	20366.752777886	152.4	419.0	Iniskin_HB11_191029195433.wav
154	Spectrogram 1	1	21126.360793198	21127.296204575	95.2	419.0	Iniskin_HB11_191029195433.wav
155	Spectrogram 1	1	21706.249406923	21707.351856046	114.3	381.0	Iniskin_HB11_191029195433.wav
156	Spectrogram 1	1	21829.229389477	21830.665914091	133.3	476.2	Iniskin_HB11_191029195433.wav
157	Spectrogram 1	1	22276.964345142	22278.601315052	171.4	495.2	Iniskin_HB11_191029195433.wav
158	Spectrogram 1	1	22470.815140033	22472.418702394	95.2	476.2	Iniskin_HB11_191029195433.wav
159	Spectrogram 1	1	22601.665903675	22603.302873585	190.5	495.2	Iniskin_HB11_191029195433.wav
160	Spectrogram 1	1	23293.910899313	23295.881944715	76.2	495.2	Iniskin_HB11_191029195433.wav
161	Spectrogram 1	1	23567.051208937	23568.287288256	209.5	457.1	Iniskin_HB11_191029195433.wav
162	Spectrogram 1	1	23736.100201814	23737.536726429	152.4	438.1	Iniskin_HB11_191029195433.wav
163	Spectrogram 1	1	23842.730492298	23844.334054658	190.5	457.1	Iniskin_HB11_191029195433.wav
164	Spectrogram 1	1	24155.639185969	24156.641412444	95.2	419.0	Iniskin_HB11_191029195433.wav
165	Spectrogram 1	1	24278.037839667	24279.173696339	228.6	438.1	Iniskin_HB11_191029195433.wav
166	Spectrogram 1	1	24920.592409150	24922.262786609	57.1	514.3	Iniskin_HB11_191029195433.wav
167	Spectrogram 1	1	24943.610210537	24944.645844562	114.3	457.1	Iniskin_HB11_191029195433.wav
168	Spectrogram 1	1	25049.605757586	25050.875244455	247.6	400.0	Iniskin_HB11_191029195433.wav
169	Spectrogram 1	1	25513.991073265	25515.494412978	209.5	419.0	Iniskin_HB11_191029195433.wav
170	Spectrogram 1	1	27608.999989583	27610.236068903	209.5	438.1	Iniskin_HB11_191029195433.wav
171	Spectrogram 1	1	27897.073473692	27898.910888897	57.1	419.0	Iniskin_HB11_191029195433.wav
172	Spectrogram 1	1	28405.804007656	28407.674830410	95.2	457.1	Iniskin_HB11_191029195433.wav
173	Spectrogram 1	1	28644.821809043	28646.492186502	114.3	438.1	Iniskin_HB11_191029195433.wav
174	Spectrogram 1	1	29457.227152584	29458.964345142	76.2	514.3	Iniskin_HB11_191029195433.wav
175	Spectrogram 1	1	31659.367472624	31661.004442534	57.1	457.1	Iniskin_HB11_191029195433.wav
