Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
31	Spectrogram 1	1	2551.964355559	2552.799544288	196.7	413.1	Iniskin_HB4_191009205408.wav
32	Spectrogram 1	1	3887.552301341	3888.587935366	236.1	432.8	Iniskin_HB4_191009205408.wav
33	Spectrogram 1	1	3891.494392145	3892.129135579	98.4	334.4	Iniskin_HB4_191009205408.wav
34	Spectrogram 1	1	4097.338497193	4098.340723668	157.4	472.1	Iniskin_HB4_191009205408.wav
35	Spectrogram 1	1	4161.875275705	4162.476611591	177.0	452.5	Iniskin_HB4_191009205408.wav
36	Spectrogram 1	1	4169.926495058	4170.761683788	196.7	393.4	Iniskin_HB4_191009205408.wav
37	Spectrogram 1	1	4182.387510904	4183.623590224	236.1	511.5	Iniskin_HB4_191009205408.wav
38	Spectrogram 1	1	4203.133598947	4204.636938660	295.1	491.8	Iniskin_HB4_191009205408.wav
39	Spectrogram 1	1	4603.496649870	4604.565691444	177.0	413.1	Iniskin_HB4_191009205408.wav
40	Spectrogram 1	1	4673.231605535	4674.534499954	177.0	491.8	Iniskin_HB4_191009205408.wav
41	Spectrogram 1	1	5333.124693045	5334.260549717	216.4	472.1	Iniskin_HB4_191009205408.wav
42	Spectrogram 1	1	5353.516698566	5354.619147689	216.4	432.8	Iniskin_HB4_191009205408.wav
43	Spectrogram 1	1	5359.763910264	5360.766136739	255.7	472.1	Iniskin_HB4_191009205408.wav
44	Spectrogram 1	1	6111.955449657	6112.757230837	334.4	570.5	Iniskin_HB4_191009205408.wav
45	Spectrogram 1	1	6116.899766936	6117.300657526	137.7	413.1	Iniskin_HB4_191009205408.wav
46	Spectrogram 1	1	6121.242748330	6121.877491764	157.4	491.8	Iniskin_HB4_191009205408.wav
47	Spectrogram 1	1	6125.418691978	6125.886397666	196.7	432.8	Iniskin_HB4_191009205408.wav
48	Spectrogram 1	1	6128.559001601	6129.193745035	137.7	452.5	Iniskin_HB4_191009205408.wav
49	Spectrogram 1	1	6140.251643815	6141.153647643	275.4	511.5	Iniskin_HB4_191009205408.wav
50	Spectrogram 1	1	6335.071257633	6335.806223715	216.4	452.5	Iniskin_HB4_191009205408.wav
51	Spectrogram 1	1	6356.786164602	6357.654760881	177.0	413.1	Iniskin_HB4_191009205408.wav
52	Spectrogram 1	1	6363.901972578	6364.937606603	177.0	393.4	Iniskin_HB4_191009205408.wav
53	Spectrogram 1	1	6372.587935366	6373.089048603	177.0	393.4	Iniskin_HB4_191009205408.wav
54	Spectrogram 1	1	6393.614684322	6394.383057953	177.0	432.8	Iniskin_HB4_191009205408.wav
