Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
40	Spectrogram 1	1	3574.122485059	3576.126937546	77.4	735.5	Iniskin_HB16_191116065140.wav
41	Spectrogram 1	1	3688.506678731	3689.809572847	77.4	735.5	Iniskin_HB16_191116065140.wav
42	Spectrogram 1	1	3700.107447499	3702.136955642	77.4	774.2	Iniskin_HB16_191116065140.wav
43	Spectrogram 1	1	3764.510543407	3765.713214899	116.1	793.5	Iniskin_HB16_191116065140.wav
44	Spectrogram 1	1	3816.646427594	3818.751102705	77.4	871.0	Iniskin_HB16_191116065140.wav
45	Spectrogram 1	1	3956.787835723	3958.692065586	77.4	735.5	Iniskin_HB16_191116065140.wav
46	Spectrogram 1	1	3965.782816258	3966.885265126	116.1	658.1	Iniskin_HB16_191116065140.wav
47	Spectrogram 1	1	4045.079031644	4046.557315354	58.1	619.4	Iniskin_HB16_191116065140.wav
48	Spectrogram 1	1	4139.569034382	4141.623598181	96.8	619.4	Iniskin_HB16_191116065140.wav
49	Spectrogram 1	1	4217.737745244	4218.915361080	77.4	483.9	Iniskin_HB16_191116065140.wav
50	Spectrogram 1	1	4218.614693207	4220.794535287	96.8	851.6	Iniskin_HB16_191116065140.wav
51	Spectrogram 1	1	4309.737178267	4310.939849759	96.8	483.9	Iniskin_HB16_191116065140.wav
52	Spectrogram 1	1	4387.855777816	4390.060675552	96.8	812.9	Iniskin_HB16_191116065140.wav
53	Spectrogram 1	1	4482.536166040	4483.939282781	77.4	619.4	Iniskin_HB16_191116065140.wav
54	Spectrogram 1	1	4550.457113563	4551.885285960	96.8	483.9	Iniskin_HB16_191116065140.wav
55	Spectrogram 1	1	4601.280043871	4603.459885950	77.4	735.5	Iniskin_HB16_191116065140.wav
56	Spectrogram 1	1	4657.991053359	4659.669782317	96.8	561.3	Iniskin_HB16_191116065140.wav
57	Spectrogram 1	1	4736.360209470	4737.512769650	77.4	445.2	Iniskin_HB16_191116065140.wav
58	Spectrogram 1	1	4982.893056978	4984.170895439	135.5	503.2	Iniskin_HB16_191116065140.wav
59	Spectrogram 1	1	4995.305666504	4996.307892748	96.8	522.6	Iniskin_HB16_191116065140.wav
60	Spectrogram 1	1	5377.870794543	5379.850191374	96.8	716.1	Iniskin_HB16_191116065140.wav
61	Spectrogram 1	1	5734.653652468	5736.232158802	77.4	541.9	Iniskin_HB16_191116065140.wav
