Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
20	Spectrogram 1	1	1812.400869757	1813.202650937	287.5	402.6	Iniskin_HB10_191028075451.wav
21	Spectrogram 1	1	2059.616921214	2060.585740140	172.5	402.6	Iniskin_HB10_191028075451.wav
22	Spectrogram 1	1	2078.458778953	2079.327375232	479.2	651.8	Iniskin_HB10_191028075451.wav
23	Spectrogram 1	1	2168.452109943	2169.420928870	230.0	517.6	Iniskin_HB10_191028075451.wav
24	Spectrogram 1	1	2203.028923348	2204.164780020	306.7	440.9	Iniskin_HB10_191028075451.wav
25	Spectrogram 1	1	2299.069020741	2299.469911331	76.7	383.4	Iniskin_HB10_191028075451.wav
26	Spectrogram 1	1	2303.111334192	2303.612447429	153.4	402.6	Iniskin_HB10_191028075451.wav
27	Spectrogram 1	1	2308.289504315	2309.391953438	421.7	632.6	Iniskin_HB10_191028075451.wav
28	Spectrogram 1	1	2314.570123562	2315.572350037	249.2	421.7	Iniskin_HB10_191028075451.wav
29	Spectrogram 1	1	2352.801760347	2353.837394372	268.4	460.1	Iniskin_HB10_191028075451.wav
30	Spectrogram 1	1	2378.792833612	2379.995505382	421.7	555.9	Iniskin_HB10_191028075451.wav
31	Spectrogram 1	1	2492.518925042	2493.020038280	134.2	421.7	Iniskin_HB10_191028075451.wav
32	Spectrogram 1	1	2496.861906436	2497.229389477	172.5	325.9	Iniskin_HB10_191028075451.wav
33	Spectrogram 1	1	2511.995526216	2513.031160240	191.7	517.6	Iniskin_HB10_191028075451.wav
34	Spectrogram 1	1	2517.507771831	2518.175922815	134.2	345.0	Iniskin_HB10_191028075451.wav
35	Spectrogram 1	1	2542.329580874	2543.632475292	268.4	421.7	Iniskin_HB10_191028075451.wav
36	Spectrogram 1	1	2566.897530044	2568.200424462	460.1	575.1	Iniskin_HB10_191028075451.wav
37	Spectrogram 1	1	2678.271692511	2678.906435946	153.4	479.2	Iniskin_HB10_191028075451.wav
38	Spectrogram 1	1	2699.485486243	2700.855195759	249.2	460.1	Iniskin_HB10_191028075451.wav
39	Spectrogram 1	1	2727.594635625	2728.496639453	249.2	440.9	Iniskin_HB10_191028075451.wav
40	Spectrogram 1	1	2975.111355025	2975.812913558	95.8	325.9	Iniskin_HB10_191028075451.wav
41	Spectrogram 1	1	2997.928711117	2999.031160240	249.2	460.1	Iniskin_HB10_191028075451.wav
42	Spectrogram 1	1	3020.478806816	3021.714886136	306.7	440.9	Iniskin_HB10_191028075451.wav
43	Spectrogram 1	1	3147.968808510	3148.369699100	191.7	440.9	Iniskin_HB10_191028075451.wav
44	Spectrogram 1	1	3151.810676666	3152.278382354	153.4	345.0	Iniskin_HB10_191028075451.wav
45	Spectrogram 1	1	3156.086842961	3156.554548650	153.4	440.9	Iniskin_HB10_191028075451.wav
46	Spectrogram 1	1	3170.318458913	3171.086832545	345.0	536.7	Iniskin_HB10_191028075451.wav
47	Spectrogram 1	1	3180.040055726	3180.641391611	153.4	536.7	Iniskin_HB10_191028075451.wav
48	Spectrogram 1	1	3204.040076559	3205.008895485	383.4	517.6	Iniskin_HB10_191028075451.wav
49	Spectrogram 1	1	3238.650297513	3239.084595652	479.2	651.8	Iniskin_HB10_191028075451.wav
50	Spectrogram 1	1	3245.378615419	3246.180396599	440.9	594.2	Iniskin_HB10_191028075451.wav
51	Spectrogram 1	1	3271.469911331	3272.572360454	268.4	555.9	Iniskin_HB10_191028075451.wav
52	Spectrogram 1	1	3297.193724202	3298.262765776	440.9	651.8	Iniskin_HB10_191028075451.wav
53	Spectrogram 1	1	3303.086853378	3303.955449657	440.9	594.2	Iniskin_HB10_191028075451.wav
54	Spectrogram 1	1	3347.385263595	3348.320674972	134.2	460.1	Iniskin_HB10_191028075451.wav
55	Spectrogram 1	1	3351.861875186	3352.930916759	440.9	594.2	Iniskin_HB10_191028075451.wav
56	Spectrogram 1	1	3357.788411911	3358.857453485	249.2	479.2	Iniskin_HB10_191028075451.wav
57	Spectrogram 1	1	3532.282835305	3533.285061781	268.4	498.4	Iniskin_HB10_191028075451.wav
58	Spectrogram 1	1	3776.011101128	3776.746067210	210.9	421.7	Iniskin_HB10_191028075451.wav
59	Spectrogram 1	1	3800.746088043	3801.948759813	421.7	651.8	Iniskin_HB10_191028075451.wav
60	Spectrogram 1	1	3866.705990651	3867.808439774	460.1	690.1	Iniskin_HB10_191028075451.wav
61	Spectrogram 1	1	3871.449862635	3872.184828717	440.9	613.4	Iniskin_HB10_191028075451.wav
62	Spectrogram 1	1	3876.193734619	3877.062330897	460.1	670.9	Iniskin_HB10_191028075451.wav
63	Spectrogram 1	1	3880.436493365	3881.505534939	440.9	632.6	Iniskin_HB10_191028075451.wav
64	Spectrogram 1	1	3884.979920054	3885.581255939	191.7	345.0	Iniskin_HB10_191028075451.wav
65	Spectrogram 1	1	3892.643649336	3893.144762574	191.7	498.4	Iniskin_HB10_191028075451.wav
66	Spectrogram 1	1	3896.184849550	3896.752777886	134.2	364.2	Iniskin_HB10_191028075451.wav
67	Spectrogram 1	1	3901.396427223	3902.198208403	440.9	613.4	Iniskin_HB10_191028075451.wav
68	Spectrogram 1	1	3907.743861567	3908.645865395	325.9	479.2	Iniskin_HB10_191028075451.wav
69	Spectrogram 1	1	3931.262776192	3931.930927176	421.7	709.3	Iniskin_HB10_191028075451.wav
70	Spectrogram 1	1	3936.674799160	3937.877470931	249.2	517.6	Iniskin_HB10_191028075451.wav
71	Spectrogram 1	1	3965.485507076	3966.754993945	498.4	670.9	Iniskin_HB10_191028075451.wav
72	Spectrogram 1	1	4030.576813405	4031.311779487	440.9	632.6	Iniskin_HB10_191028075451.wav
73	Spectrogram 1	1	4048.416444669	4049.418671144	517.6	766.8	Iniskin_HB10_191028075451.wav
74	Spectrogram 1	1	4053.193724202	4053.995505382	479.2	766.8	Iniskin_HB10_191028075451.wav
75	Spectrogram 1	1	4064.164800854	4065.233842428	460.1	613.4	Iniskin_HB10_191028075451.wav
76	Spectrogram 1	1	4086.614673905	4087.583492831	421.7	594.2	Iniskin_HB10_191028075451.wav
77	Spectrogram 1	1	4092.761662955	4094.131372471	287.5	479.2	Iniskin_HB10_191028075451.wav
78	Spectrogram 1	1	4218.781732484	4219.650328763	421.7	632.6	Iniskin_HB10_191028075451.wav
79	Spectrogram 1	1	4224.461015845	4225.195981927	440.9	613.4	Iniskin_HB10_191028075451.wav
80	Spectrogram 1	1	4229.405333125	4230.173706756	440.9	613.4	Iniskin_HB10_191028075451.wav
81	Spectrogram 1	1	4234.216020207	4234.917578740	440.9	651.8	Iniskin_HB10_191028075451.wav
82	Spectrogram 1	1	4242.835167896	4243.570133978	172.5	479.2	Iniskin_HB10_191028075451.wav
83	Spectrogram 1	1	4250.318458913	4250.919794799	115.0	460.1	Iniskin_HB10_191028075451.wav
84	Spectrogram 1	1	4253.358545889	4253.993289323	268.4	421.7	Iniskin_HB10_191028075451.wav
85	Spectrogram 1	1	4256.031149824	4256.532263061	421.7	613.4	Iniskin_HB10_191028075451.wav
86	Spectrogram 1	1	4261.710433185	4262.846289857	287.5	460.1	Iniskin_HB10_191028075451.wav
87	Spectrogram 1	1	4287.848537166	4288.817356092	230.0	440.9	Iniskin_HB10_191028075451.wav
