Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
117	Spectrogram 1	1	5669.385263595	5671.824014685	97.1	582.5	Chinitna_HB10.2_191029202054.wav
118	Spectrogram 1	1	5694.855216592	5695.890850617	291.3	679.6	Chinitna_HB10.2_191029202054.wav
119	Spectrogram 1	1	5699.699311224	5700.601315052	349.5	873.8	Chinitna_HB10.2_191029202054.wav
120	Spectrogram 1	1	5703.975477519	5704.643628503	252.4	796.1	Chinitna_HB10.2_191029202054.wav
121	Spectrogram 1	1	5708.318458913	5708.953202348	252.4	796.1	Chinitna_HB10.2_191029202054.wav
122	Spectrogram 1	1	5712.594625209	5712.962108250	135.9	796.1	Chinitna_HB10.2_191029202054.wav
123	Spectrogram 1	1	5716.035602775	5716.469900914	174.8	757.3	Chinitna_HB10.2_191029202054.wav
124	Spectrogram 1	1	5719.342950144	5719.810655832	155.3	854.4	Chinitna_HB10.2_191029202054.wav
125	Spectrogram 1	1	5722.616889964	5723.084595652	155.3	835.0	Chinitna_HB10.2_191029202054.wav
126	Spectrogram 1	1	5727.728244989	5728.964324309	446.6	660.2	Chinitna_HB10.2_191029202054.wav
127	Spectrogram 1	1	5733.922042107	5734.957676132	194.2	427.2	Chinitna_HB10.2_191029202054.wav
128	Spectrogram 1	1	5750.391963855	5752.363009257	58.3	524.3	Chinitna_HB10.2_191029202054.wav
129	Spectrogram 1	1	5753.164790437	5754.634722601	368.9	640.8	Chinitna_HB10.2_191029202054.wav
130	Spectrogram 1	1	5759.879707823	5761.082379594	213.6	796.1	Chinitna_HB10.2_191029202054.wav
131	Spectrogram 1	1	5771.839610431	5773.476580341	174.8	388.3	Chinitna_HB10.2_191029202054.wav
132	Spectrogram 1	1	5775.948738980	5777.184818300	679.6	815.5	Chinitna_HB10.2_191029202054.wav
133	Spectrogram 1	1	5780.826241161	5781.293946849	718.4	951.5	Chinitna_HB10.2_191029202054.wav
134	Spectrogram 1	1	5784.080173951	5785.048992878	563.1	912.6	Chinitna_HB10.2_191029202054.wav
135	Spectrogram 1	1	5799.714906969	5800.182612658	815.5	1048.5	Chinitna_HB10.2_191029202054.wav
136	Spectrogram 1	1	5803.890850617	5805.327375232	97.1	504.9	Chinitna_HB10.2_191029202054.wav
137	Spectrogram 1	1	5805.895303568	5806.930937593	427.2	737.9	Chinitna_HB10.2_191029202054.wav
138	Spectrogram 1	1	5812.008885069	5812.443183208	135.9	524.3	Chinitna_HB10.2_191029202054.wav
139	Spectrogram 1	1	5813.311779487	5813.946522921	252.4	543.7	Chinitna_HB10.2_191029202054.wav
140	Spectrogram 1	1	5815.048972044	5815.483270184	135.9	1068.0	Chinitna_HB10.2_191029202054.wav
141	Spectrogram 1	1	5817.220462741	5817.454315586	194.2	427.2	Chinitna_HB10.2_191029202054.wav
142	Spectrogram 1	1	5818.623579807	5819.158100594	135.9	1009.7	Chinitna_HB10.2_191029202054.wav
143	Spectrogram 1	1	5821.830704529	5822.365225316	97.1	776.7	Chinitna_HB10.2_191029202054.wav
144	Spectrogram 1	1	5826.674799160	5828.044508677	427.2	621.4	Chinitna_HB10.2_191029202054.wav
145	Spectrogram 1	1	5832.988825956	5834.191497726	252.4	601.9	Chinitna_HB10.2_191029202054.wav
146	Spectrogram 1	1	5892.581287189	5893.383068370	524.3	835.0	Chinitna_HB10.2_191029202054.wav
147	Spectrogram 1	1	5943.795060087	5945.565660194	116.5	504.9	Chinitna_HB10.2_191029202054.wav
148	Spectrogram 1	1	5947.416475919	5949.287298673	77.7	427.2	Chinitna_HB10.2_191029202054.wav
149	Spectrogram 1	1	6005.692642214	6006.427608296	291.3	601.9	Chinitna_HB10.2_191029202054.wav
150	Spectrogram 1	1	6010.904219887	6011.672593518	291.3	621.4	Chinitna_HB10.2_191029202054.wav
151	Spectrogram 1	1	6038.999968750	6040.803976406	58.3	543.7	Chinitna_HB10.2_191029202054.wav
152	Spectrogram 1	1	6074.158111011	6074.759446896	504.9	757.3	Chinitna_HB10.2_191029202054.wav
153	Spectrogram 1	1	6092.097964922	6092.565670611	504.9	737.9	Chinitna_HB10.2_191029202054.wav
154	Spectrogram 1	1	6097.409765242	6098.345176619	466.0	757.3	Chinitna_HB10.2_191029202054.wav
155	Spectrogram 1	1	6102.354082521	6103.623569390	252.4	737.9	Chinitna_HB10.2_191029202054.wav
156	Spectrogram 1	1	6107.812913558	6108.982177779	174.8	718.4	Chinitna_HB10.2_191029202054.wav
157	Spectrogram 1	1	6112.657008189	6113.525604468	233.0	679.6	Chinitna_HB10.2_191029202054.wav
158	Spectrogram 1	1	6171.167027329	6173.271702928	77.7	679.6	Chinitna_HB10.2_191029202054.wav
159	Spectrogram 1	1	6183.828488470	6185.498865929	271.8	912.6	Chinitna_HB10.2_191029202054.wav
160	Spectrogram 1	1	6189.942069970	6190.844073798	310.7	660.2	Chinitna_HB10.2_191029202054.wav
161	Spectrogram 1	1	6255.501081988	6257.906425529	58.3	776.7	Chinitna_HB10.2_191029202054.wav
162	Spectrogram 1	1	6262.950965456	6264.922010857	58.3	446.6	Chinitna_HB10.2_191029202054.wav
163	Spectrogram 1	1	6325.249438173	6325.917589156	466.0	835.0	Chinitna_HB10.2_191029202054.wav
164	Spectrogram 1	1	6330.928721534	6331.530057419	504.9	660.2	Chinitna_HB10.2_191029202054.wav
165	Spectrogram 1	1	6335.472148223	6336.173706756	446.6	640.8	Chinitna_HB10.2_191029202054.wav
166	Spectrogram 1	1	6359.024470397	6360.026696873	368.9	582.5	Chinitna_HB10.2_191029202054.wav
167	Spectrogram 1	1	6366.674799160	6369.146957800	97.1	679.6	Chinitna_HB10.2_191029202054.wav
168	Spectrogram 1	1	6396.688178847	6398.659224248	58.3	485.4	Chinitna_HB10.2_191029202054.wav
169	Spectrogram 1	1	6445.209340780	6446.144752158	388.3	893.2	Chinitna_HB10.2_191029202054.wav
170	Spectrogram 1	1	6457.837394372	6458.806213298	427.2	660.2	Chinitna_HB10.2_191029202054.wav
171	Spectrogram 1	1	6534.354082521	6536.492165669	77.7	563.1	Chinitna_HB10.2_191029202054.wav
172	Spectrogram 1	1	6577.262776192	6579.634712184	77.7	582.5	Chinitna_HB10.2_191029202054.wav
173	Spectrogram 1	1	6587.552301341	6589.957644882	58.3	524.3	Chinitna_HB10.2_191029202054.wav
174	Spectrogram 1	1	6732.046745569	6733.817345676	77.7	504.9	Chinitna_HB10.2_191029202054.wav
175	Spectrogram 1	1	6736.155874118	6738.661440307	58.3	582.5	Chinitna_HB10.2_191029202054.wav
176	Spectrogram 1	1	6848.298410217	6850.503308463	77.7	485.4	Chinitna_HB10.2_191029202054.wav
177	Spectrogram 1	1	6906.808429357	6908.679252111	58.3	446.6	Chinitna_HB10.2_191029202054.wav
178	Spectrogram 1	1	6982.803997239	6985.075710584	97.1	543.7	Chinitna_HB10.2_191029202054.wav
179	Spectrogram 1	1	7059.220462741	7060.590172258	427.2	621.4	Chinitna_HB10.2_191029202054.wav
180	Spectrogram 1	1	7064.899746102	7065.901972578	446.6	660.2	Chinitna_HB10.2_191029202054.wav
181	Spectrogram 1	1	7069.109097300	7069.944286029	252.4	718.4	Chinitna_HB10.2_191029202054.wav
182	Spectrogram 1	1	7072.850742808	7073.318448497	155.3	679.6	Chinitna_HB10.2_191029202054.wav
183	Spectrogram 1	1	7078.429803522	7078.930916759	155.3	757.3	Chinitna_HB10.2_191029202054.wav
184	Spectrogram 1	1	7084.623600640	7085.091306329	135.9	640.8	Chinitna_HB10.2_191029202054.wav
185	Spectrogram 1	1	7093.008895485	7094.044529510	524.3	776.7	Chinitna_HB10.2_191029202054.wav
186	Spectrogram 1	1	7096.115797559	7096.817356092	427.2	679.6	Chinitna_HB10.2_191029202054.wav
187	Spectrogram 1	1	7101.962118666	7103.164790437	135.9	621.4	Chinitna_HB10.2_191029202054.wav
188	Spectrogram 1	1	7119.801749930	7121.538942488	446.6	679.6	Chinitna_HB10.2_191029202054.wav
189	Spectrogram 1	1	7131.126909104	7133.198177153	73.8	461.5	Chinitna_HB10.2_191029202054.wav
190	Spectrogram 1	1	7133.679283361	7134.648102287	775.4	923.1	Chinitna_HB10.2_191029202054.wav
191	Spectrogram 1	1	7142.064578206	7143.066804682	424.6	664.6	Chinitna_HB10.2_191029202054.wav
192	Spectrogram 1	1	7226.899746102	7228.770568857	92.3	516.9	Chinitna_HB10.2_191029202054.wav
193	Spectrogram 1	1	7242.146989050	7244.218257099	73.8	516.9	Chinitna_HB10.2_191029202054.wav
194	Spectrogram 1	1	7291.222678800	7293.093501554	73.8	424.6	Chinitna_HB10.2_191029202054.wav
195	Spectrogram 1	1	7417.376378526	7418.979940887	73.8	443.1	Chinitna_HB10.2_191029202054.wav
196	Spectrogram 1	1	7504.683705062	7506.988825956	73.8	553.8	Chinitna_HB10.2_191029202054.wav
197	Spectrogram 1	1	7509.795060087	7511.465437546	73.8	443.1	Chinitna_HB10.2_191029202054.wav
198	Spectrogram 1	1	7632.106891657	7633.977714412	73.8	498.5	Chinitna_HB10.2_191029202054.wav
199	Spectrogram 1	1	7695.594635625	7696.363009257	535.4	923.1	Chinitna_HB10.2_191029202054.wav
200	Spectrogram 1	1	7701.841847323	7702.409775659	350.8	775.4	Chinitna_HB10.2_191029202054.wav
201	Spectrogram 1	1	7706.886387249	7707.654760881	369.2	830.8	Chinitna_HB10.2_191029202054.wav
202	Spectrogram 1	1	7755.541179380	7757.412002134	166.2	461.5	Chinitna_HB10.2_191029202054.wav
203	Spectrogram 1	1	7838.986630730	7840.790638386	110.8	535.4	Chinitna_HB10.2_191029202054.wav
204	Spectrogram 1	1	7906.082401285	7908.120261785	58.3	505.7	Chinitna_HB10.2_191029202054.wav
205	Spectrogram 1	1	7981.175965340	7983.213825840	77.8	525.1	Chinitna_HB10.2_191029202054.wav
206	Spectrogram 1	1	7991.532305586	7993.703796283	77.8	564.0	Chinitna_HB10.2_191029202054.wav
207	Spectrogram 1	1	8082.294010208	8083.730534823	58.3	427.9	Chinitna_HB10.2_191029202054.wav
208	Spectrogram 1	1	8106.447668267	8108.986642005	77.8	641.8	Chinitna_HB10.2_191029202054.wav
209	Spectrogram 1	1	8259.828520578	8261.766158431	136.1	427.9	Chinitna_HB10.2_191029202054.wav
210	Spectrogram 1	1	8276.933185760	8279.639197244	77.8	525.1	Chinitna_HB10.2_191029202054.wav
211	Spectrogram 1	1	8280.507793523	8282.077948334	97.2	486.2	Chinitna_HB10.2_191029202054.wav
212	Spectrogram 1	1	8376.748336210	8379.253902399	77.8	564.0	Chinitna_HB10.2_191029202054.wav
213	Spectrogram 1	1	8409.634765126	8410.636991602	505.7	700.2	Chinitna_HB10.2_191029202054.wav
214	Spectrogram 1	1	8424.100233923	8425.703796283	77.8	525.1	Chinitna_HB10.2_191029202054.wav
215	Spectrogram 1	1	8547.935412236	8549.772827441	97.2	525.1	Chinitna_HB10.2_191029202054.wav
216	Spectrogram 1	1	8674.409786934	8676.881945573	58.3	719.6	Chinitna_HB10.2_191029202054.wav
217	Spectrogram 1	1	9131.746109735	9133.049004153	77.8	466.8	Chinitna_HB10.2_191029202054.wav
218	Spectrogram 1	1	9180.233864119	9182.004464226	77.8	486.2	Chinitna_HB10.2_191029202054.wav
219	Spectrogram 1	1	9254.512246474	9256.249439031	116.7	486.2	Chinitna_HB10.2_191029202054.wav
220	Spectrogram 1	1	9274.269508561	9276.440999258	77.8	544.6	Chinitna_HB10.2_191029202054.wav
221	Spectrogram 1	1	9669.541211488	9670.543437964	486.2	700.2	Chinitna_HB10.2_191029202054.wav
222	Spectrogram 1	1	9696.501103679	9697.503330155	213.9	408.4	Chinitna_HB10.2_191029202054.wav
223	Spectrogram 1	1	9858.467696130	9860.472149081	77.8	330.6	Chinitna_HB10.2_191029202054.wav
224	Spectrogram 1	1	9908.191529835	9909.060126114	505.7	680.7	Chinitna_HB10.2_191029202054.wav
225	Spectrogram 1	1	9912.935401819	9914.338518885	486.2	739.1	Chinitna_HB10.2_191029202054.wav
226	Spectrogram 1	1	9950.665925367	9951.601336744	155.6	369.5	Chinitna_HB10.2_191029202054.wav
227	Spectrogram 1	1	9951.668151842	9952.603563219	447.3	816.9	Chinitna_HB10.2_191029202054.wav
228	Spectrogram 1	1	9956.412023826	9957.046767261	466.8	700.2	Chinitna_HB10.2_191029202054.wav
229	Spectrogram 1	1	9961.790639245	9962.224937384	155.6	466.8	Chinitna_HB10.2_191029202054.wav
230	Spectrogram 1	1	9964.964356417	9965.365247007	175.0	486.2	Chinitna_HB10.2_191029202054.wav
231	Spectrogram 1	1	9970.309564286	9970.844085073	175.0	427.9	Chinitna_HB10.2_191029202054.wav
232	Spectrogram 1	1	9978.407591708	9979.075742692	155.6	350.1	Chinitna_HB10.2_191029202054.wav
233	Spectrogram 1	1	9986.559033709	9987.995558324	194.5	408.4	Chinitna_HB10.2_191029202054.wav
234	Spectrogram 1	1	10006.570155670	10008.507793523	97.2	486.2	Chinitna_HB10.2_191029202054.wav
235	Spectrogram 1	1	10018.329612983	10020.233843286	97.2	486.2	Chinitna_HB10.2_191029202054.wav
236	Spectrogram 1	1	10123.489971302	10125.060126114	97.2	466.8	Chinitna_HB10.2_191029202054.wav
237	Spectrogram 1	1	10182.868586720	10185.006669868	97.2	602.9	Chinitna_HB10.2_191029202054.wav
238	Spectrogram 1	1	10234.363020532	10236.133620638	77.8	525.1	Chinitna_HB10.2_191029202054.wav
239	Spectrogram 1	1	10342.530058278	10344.534511229	58.3	505.7	Chinitna_HB10.2_191029202054.wav
240	Spectrogram 1	1	10359.714939078	10361.786207127	97.2	525.1	Chinitna_HB10.2_191029202054.wav
241	Spectrogram 1	1	10449.060126114	10450.897541319	136.1	602.9	Chinitna_HB10.2_191029202054.wav
242	Spectrogram 1	1	10588.610253062	10590.414260718	77.8	466.8	Chinitna_HB10.2_191029202054.wav
243	Spectrogram 1	1	10591.750562686	10594.122498678	97.2	661.3	Chinitna_HB10.2_191029202054.wav
244	Spectrogram 1	1	10695.942102079	10697.378626694	77.8	408.4	Chinitna_HB10.2_191029202054.wav
245	Spectrogram 1	1	10779.106892516	10780.576824680	77.8	505.7	Chinitna_HB10.2_191029202054.wav
246	Spectrogram 1	1	10955.652576930	10957.857475176	77.8	583.5	Chinitna_HB10.2_191029202054.wav
247	Spectrogram 1	1	11042.926495917	11044.663688474	97.2	466.8	Chinitna_HB10.2_191029202054.wav
248	Spectrogram 1	1	11120.659256357	11122.463264013	77.8	525.1	Chinitna_HB10.2_191029202054.wav
249	Spectrogram 1	1	11213.278383213	11215.082390869	77.8	486.2	Chinitna_HB10.2_191029202054.wav
250	Spectrogram 1	1	11645.812904000	11647.115798418	408.4	680.7	Chinitna_HB10.2_191029202054.wav
251	Spectrogram 1	1	11700.795123446	11702.599131102	97.2	466.8	Chinitna_HB10.2_191029202054.wav
252	Spectrogram 1	1	11834.518936317	11836.456574169	97.2	505.7	Chinitna_HB10.2_191029202054.wav
