Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
23	Spectrogram 1	1	7079.144762574	7080.080173951	325.9	632.6	Chinitna_HB14.1_191101202023.wav
24	Spectrogram 1	1	7299.888634558	7301.057898780	191.7	479.2	Chinitna_HB14.1_191101202023.wav
25	Spectrogram 1	1	7477.824035519	7479.327375232	115.0	479.2	Chinitna_HB14.1_191101202023.wav
26	Spectrogram 1	1	7698.768352798	7700.104654765	210.9	383.4	Chinitna_HB14.1_191101202023.wav
27	Spectrogram 1	1	7723.590161841	7725.427577046	115.0	479.2	Chinitna_HB14.1_191101202023.wav
28	Spectrogram 1	1	7729.416475919	7730.953223181	134.2	536.7	Chinitna_HB14.1_191101202023.wav
29	Spectrogram 1	1	7733.659234665	7734.828498886	287.5	440.9	Chinitna_HB14.1_191101202023.wav
30	Spectrogram 1	1	7736.131393305	7737.200434878	306.7	479.2	Chinitna_HB14.1_191101202023.wav
31	Spectrogram 1	1	7801.723812871	7803.327375232	76.7	555.9	Chinitna_HB14.1_191101202023.wav
32	Spectrogram 1	1	7808.806213298	7810.109107716	95.8	517.6	Chinitna_HB14.1_191101202023.wav
33	Spectrogram 1	1	7813.750530577	7815.587945782	115.0	517.6	Chinitna_HB14.1_191101202023.wav
34	Spectrogram 1	1	7818.260549717	7821.567897086	115.0	575.1	Chinitna_HB14.1_191101202023.wav
35	Spectrogram 1	1	7879.075689750	7879.844063382	287.5	479.2	Chinitna_HB14.1_191101202023.wav
36	Spectrogram 1	1	7917.942069970	7919.144741741	536.7	785.9	Chinitna_HB14.1_191101202023.wav
37	Spectrogram 1	1	8017.189292084	8019.193745035	57.5	498.4	Chinitna_HB14.1_191101202023.wav
38	Spectrogram 1	1	8421.180365349	8422.717112611	191.7	479.2	Chinitna_HB14.1_191101202023.wav
39	Spectrogram 1	1	8921.258344075	8922.561238493	498.4	862.6	Chinitna_HB14.1_191101202023.wav
40	Spectrogram 1	1	8931.113571084	8931.648091871	172.5	594.2	Chinitna_HB14.1_191101202023.wav
41	Spectrogram 1	1	8939.933164068	8941.369688683	134.2	517.6	Chinitna_HB14.1_191101202023.wav
42	Spectrogram 1	1	9038.345197453	9040.048982461	479.2	728.4	Chinitna_HB14.1_191101202023.wav
43	Spectrogram 1	1	9042.855216592	9044.158111011	383.4	651.8	Chinitna_HB14.1_191101202023.wav
44	Spectrogram 1	1	9050.138062314	9051.040066142	134.2	479.2	Chinitna_HB14.1_191101202023.wav
45	Spectrogram 1	1	9067.476580341	9068.812882308	383.4	747.6	Chinitna_HB14.1_191101202023.wav
46	Spectrogram 1	1	9101.298420634	9102.267239560	383.4	709.3	Chinitna_HB14.1_191101202023.wav
47	Spectrogram 1	1	9106.443183208	9107.244964388	421.7	728.4	Chinitna_HB14.1_191101202023.wav
48	Spectrogram 1	1	9111.287277840	9111.788391077	440.9	632.6	Chinitna_HB14.1_191101202023.wav
49	Spectrogram 1	1	9119.438719840	9120.641391611	325.9	575.1	Chinitna_HB14.1_191101202023.wav
50	Spectrogram 1	1	9124.550074865	9125.452078693	249.2	402.6	Chinitna_HB14.1_191101202023.wav
51	Spectrogram 1	1	9128.158090177	9128.993278907	172.5	460.1	Chinitna_HB14.1_191101202023.wav
52	Spectrogram 1	1	9520.904219887	9522.140299207	479.2	709.3	Chinitna_HB14.1_191101202023.wav
53	Spectrogram 1	1	9526.249427756	9527.953212764	460.1	728.4	Chinitna_HB14.1_191101202023.wav
54	Spectrogram 1	1	9555.080142701	9556.048961628	383.4	517.6	Chinitna_HB14.1_191101202023.wav
55	Spectrogram 1	1	9878.879697406	9880.550074865	115.0	498.4	Chinitna_HB14.1_191101202023.wav
56	Spectrogram 1	1	10011.648091871	10013.184839133	153.4	498.4	Chinitna_HB14.1_191101202023.wav
57	Spectrogram 1	1	10035.100191398	10036.369678267	95.8	402.6	Chinitna_HB14.1_191101202023.wav
