Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
48	Spectrogram 1	1	1210.767256055	1212.304003318	274.1	743.9	Chinitna_HB15_191102082018.wav
49	Spectrogram 1	1	1215.978833728	1216.513354515	97.9	313.2	Chinitna_HB15_191102082018.wav
50	Spectrogram 1	1	1217.649211187	1218.317362171	58.7	332.8	Chinitna_HB15_191102082018.wav
51	Spectrogram 1	1	1220.555667966	1222.192637876	176.2	332.8	Chinitna_HB15_191102082018.wav
52	Spectrogram 1	1	1222.626936015	1223.963237983	137.0	450.2	Chinitna_HB15_191102082018.wav
53	Spectrogram 1	1	1228.339626926	1229.776151540	137.0	391.5	Chinitna_HB15_191102082018.wav
54	Spectrogram 1	1	1246.459919103	1248.263926759	332.8	606.9	Chinitna_HB15_191102082018.wav
55	Spectrogram 1	1	1252.306240210	1255.479957382	137.0	489.4	Chinitna_HB15_191102082018.wav
56	Spectrogram 1	1	1286.582385672	1287.116906459	528.5	978.8	Chinitna_HB15_191102082018.wav
57	Spectrogram 1	1	1296.751681143	1297.854130266	411.1	802.6	Chinitna_HB15_191102082018.wav
58	Spectrogram 1	1	1301.528960677	1302.664817349	234.9	685.2	Chinitna_HB15_191102082018.wav
59	Spectrogram 1	1	1306.439870406	1307.709357275	195.8	743.9	Chinitna_HB15_191102082018.wav
60	Spectrogram 1	1	1311.451002784	1312.052338669	156.6	411.1	Chinitna_HB15_191102082018.wav
61	Spectrogram 1	1	1315.159240743	1315.827391727	78.3	665.6	Chinitna_HB15_191102082018.wav
62	Spectrogram 1	1	1319.368591940	1320.070150473	137.0	489.4	Chinitna_HB15_191102082018.wav
63	Spectrogram 1	1	1321.540082637	1322.108010973	78.3	411.1	Chinitna_HB15_191102082018.wav
64	Spectrogram 1	1	1325.281728146	1326.818475408	450.2	685.2	Chinitna_HB15_191102082018.wav
65	Spectrogram 1	1	1331.796200237	1333.132502204	274.1	450.2	Chinitna_HB15_191102082018.wav
66	Spectrogram 1	1	1342.767276888	1345.339658176	117.5	469.8	Chinitna_HB15_191102082018.wav
67	Spectrogram 1	1	1356.430964504	1358.402009906	450.2	626.4	Chinitna_HB15_191102082018.wav
68	Spectrogram 1	1	1363.446549833	1365.217149940	97.9	469.8	Chinitna_HB15_191102082018.wav
69	Spectrogram 1	1	1369.459908686	1371.230508793	97.9	313.2	Chinitna_HB15_191102082018.wav
70	Spectrogram 1	1	1390.807332614	1392.210449680	371.9	646.0	Chinitna_HB15_191102082018.wav
71	Spectrogram 1	1	1396.500016495	1397.502242970	371.9	626.4	Chinitna_HB15_191102082018.wav
72	Spectrogram 1	1	1401.611371520	1402.680413094	352.4	626.4	Chinitna_HB15_191102082018.wav
73	Spectrogram 1	1	1944.751681143	1946.154798209	391.5	743.9	Chinitna_HB15_191102082018.wav
74	Spectrogram 1	1	2123.923161424	2124.958795448	274.1	900.5	Chinitna_HB15_191102082018.wav
75	Spectrogram 1	1	2129.268369293	2130.237188219	274.1	665.6	Chinitna_HB15_191102082018.wav
76	Spectrogram 1	1	2224.807353447	2226.310693161	371.9	606.9	Chinitna_HB15_191102082018.wav
77	Spectrogram 1	1	2399.502222137	2400.838524104	274.1	743.9	Chinitna_HB15_191102082018.wav
78	Spectrogram 1	1	2425.807363864	2426.341884651	371.9	939.6	Chinitna_HB15_191102082018.wav
79	Spectrogram 1	1	2460.417584818	2461.687071687	391.5	724.3	Chinitna_HB15_191102082018.wav
80	Spectrogram 1	1	2462.154777376	2463.424264245	78.3	587.3	Chinitna_HB15_191102082018.wav
81	Spectrogram 1	1	2479.573511020	2481.277296028	371.9	822.2	Chinitna_HB15_191102082018.wav
82	Spectrogram 1	1	2496.912029046	2497.513364931	371.9	665.6	Chinitna_HB15_191102082018.wav
83	Spectrogram 1	1	2513.548988539	2514.952105605	293.6	743.9	Chinitna_HB15_191102082018.wav
84	Spectrogram 1	1	2524.373034475	2525.776151540	332.8	743.9	Chinitna_HB15_191102082018.wav
85	Spectrogram 1	1	2531.268390126	2532.871952487	450.2	959.2	Chinitna_HB15_191102082018.wav
86	Spectrogram 1	1	2540.989986939	2542.560141750	97.9	763.5	Chinitna_HB15_191102082018.wav
87	Spectrogram 1	1	2547.905349620	2549.141428939	254.5	743.9	Chinitna_HB15_191102082018.wav
88	Spectrogram 1	1	2570.856335909	2571.992192581	156.6	743.9	Chinitna_HB15_191102082018.wav
89	Spectrogram 1	1	2576.067913581	2577.571253294	156.6	724.3	Chinitna_HB15_191102082018.wav
90	Spectrogram 1	1	2581.112453508	2582.148087532	117.5	665.6	Chinitna_HB15_191102082018.wav
91	Spectrogram 1	1	2607.083519743	2609.188195341	254.5	783.0	Chinitna_HB15_191102082018.wav
92	Spectrogram 1	1	2613.364138989	2615.001108899	195.8	548.1	Chinitna_HB15_191102082018.wav
93	Spectrogram 1	1	2625.758339736	2625.758339736	1037.5	1037.5	Chinitna_HB15_191102082018.wav
94	Spectrogram 1	1	2633.442076049	2635.012230860	352.4	646.0	Chinitna_HB15_191102082018.wav
95	Spectrogram 1	1	2640.537876995	2642.675960143	176.2	509.0	Chinitna_HB15_191102082018.wav
96	Spectrogram 1	1	2665.025610547	2665.760576629	430.7	685.2	Chinitna_HB15_191102082018.wav
97	Spectrogram 1	1	2669.836297629	2670.972154301	450.2	763.5	Chinitna_HB15_191102082018.wav
98	Spectrogram 1	1	2674.747207359	2676.317362171	274.1	743.9	Chinitna_HB15_191102082018.wav
99	Spectrogram 1	1	2680.226045425	2680.860788860	137.0	724.3	Chinitna_HB15_191102082018.wav
100	Spectrogram 1	1	2685.036732507	2685.938736335	97.9	509.0	Chinitna_HB15_191102082018.wav
101	Spectrogram 1	1	2689.145861057	2689.981049787	78.3	254.5	Chinitna_HB15_191102082018.wav
102	Spectrogram 1	1	2691.584612147	2692.453208426	78.3	371.9	Chinitna_HB15_191102082018.wav
103	Spectrogram 1	1	2697.143665831	2698.479967799	352.4	606.9	Chinitna_HB15_191102082018.wav
104	Spectrogram 1	1	2702.956579389	2704.259473808	254.5	509.0	Chinitna_HB15_191102082018.wav
105	Spectrogram 1	1	2708.502232554	2709.537866579	117.5	371.9	Chinitna_HB15_191102082018.wav
106	Spectrogram 1	1	2713.847440423	2714.916481997	137.0	313.2	Chinitna_HB15_191102082018.wav
107	Spectrogram 1	1	2716.553451907	2717.355233087	78.3	254.5	Chinitna_HB15_191102082018.wav
108	Spectrogram 1	1	2721.932067326	2723.168146645	411.1	646.0	Chinitna_HB15_191102082018.wav
109	Spectrogram 1	1	2728.947652654	2730.718252761	156.6	528.5	Chinitna_HB15_191102082018.wav
110	Spectrogram 1	1	2744.094672954	2745.598012667	587.3	822.2	Chinitna_HB15_191102082018.wav
111	Spectrogram 1	1	2749.439880823	2750.842997889	391.5	743.9	Chinitna_HB15_191102082018.wav
112	Spectrogram 1	1	2793.471030647	2793.905328786	548.1	802.6	Chinitna_HB15_191102082018.wav
113	Spectrogram 1	1	2799.150314008	2800.018910287	391.5	802.6	Chinitna_HB15_191102082018.wav
114	Spectrogram 1	1	2804.041216708	2804.943220536	352.4	724.3	Chinitna_HB15_191102082018.wav
115	Spectrogram 1	1	2809.520054774	2810.188205758	391.5	743.9	Chinitna_HB15_191102082018.wav
116	Spectrogram 1	1	2985.985523571	2986.854119850	430.7	743.9	Chinitna_HB15_191102082018.wav
117	Spectrogram 1	1	2991.798437129	2992.700440957	430.7	743.9	Chinitna_HB15_191102082018.wav
118	Spectrogram 1	1	2997.277275195	2998.279501670	117.5	665.6	Chinitna_HB15_191102082018.wav
119	Spectrogram 1	1	3006.497758769	3007.433170147	97.9	371.9	Chinitna_HB15_191102082018.wav
120	Spectrogram 1	1	3014.181495082	3015.050091360	332.8	606.9	Chinitna_HB15_191102082018.wav
121	Spectrogram 1	1	3020.508922397	3021.745001717	156.6	332.8	Chinitna_HB15_191102082018.wav
122	Spectrogram 1	1	3023.114711233	3023.549009373	176.2	685.2	Chinitna_HB15_191102082018.wav
123	Spectrogram 1	1	3025.987760463	3027.157024684	137.0	430.7	Chinitna_HB15_191102082018.wav
124	Spectrogram 1	1	3045.464361637	3046.399773014	606.9	861.3	Chinitna_HB15_191102082018.wav
125	Spectrogram 1	1	3049.840750580	3050.675939310	548.1	724.3	Chinitna_HB15_191102082018.wav
126	Spectrogram 1	1	3060.230498376	3060.898649360	489.4	743.9	Chinitna_HB15_191102082018.wav
127	Spectrogram 1	1	3066.310672327	3067.379713901	469.8	665.6	Chinitna_HB15_191102082018.wav
128	Spectrogram 1	1	3070.733869339	3071.903133561	215.3	724.3	Chinitna_HB15_191102082018.wav
129	Spectrogram 1	1	3075.878631914	3077.081303684	195.8	704.7	Chinitna_HB15_191102082018.wav
130	Spectrogram 1	1	3080.889764291	3081.925398316	215.3	528.5	Chinitna_HB15_191102082018.wav
131	Spectrogram 1	1	3085.232745685	3085.800674021	137.0	646.0	Chinitna_HB15_191102082018.wav
132	Spectrogram 1	1	3089.575727079	3090.177062964	137.0	450.2	Chinitna_HB15_191102082018.wav
133	Spectrogram 1	1	3093.584632981	3094.353006612	117.5	371.9	Chinitna_HB15_191102082018.wav
134	Spectrogram 1	1	3099.297323891	3100.266142817	371.9	528.5	Chinitna_HB15_191102082018.wav
135	Spectrogram 1	1	3105.678165785	3106.713799810	254.5	469.8	Chinitna_HB15_191102082018.wav
136	Spectrogram 1	1	3110.856335909	3111.758339736	117.5	313.2	Chinitna_HB15_191102082018.wav
137	Spectrogram 1	1	3121.246083705	3121.981049787	117.5	254.5	Chinitna_HB15_191102082018.wav
138	Spectrogram 1	1	3132.952126438	3133.954352914	117.5	469.8	Chinitna_HB15_191102082018.wav
139	Spectrogram 1	1	3138.765039996	3141.304013734	137.0	469.8	Chinitna_HB15_191102082018.wav
140	Spectrogram 1	1	3152.762803104	3154.232735268	646.0	783.0	Chinitna_HB15_191102082018.wav
141	Spectrogram 1	1	3155.268369293	3156.304003318	567.7	822.2	Chinitna_HB15_191102082018.wav
142	Spectrogram 1	1	3158.876384605	3160.646984711	450.2	646.0	Chinitna_HB15_191102082018.wav
143	Spectrogram 1	1	3194.802900496	3196.339647759	509.0	802.6	Chinitna_HB15_191102082018.wav
144	Spectrogram 1	1	3200.047885718	3201.050112194	352.4	704.7	Chinitna_HB15_191102082018.wav
145	Spectrogram 1	1	3207.163693694	3207.731622030	195.8	763.5	Chinitna_HB15_191102082018.wav
146	Spectrogram 1	1	3211.506675088	3211.907565678	78.3	724.3	Chinitna_HB15_191102082018.wav
147	Spectrogram 1	1	3214.981060203	3215.448765892	97.9	665.6	Chinitna_HB15_191102082018.wav
148	Spectrogram 1	1	3218.255000023	3218.789520810	58.7	528.5	Chinitna_HB15_191102082018.wav
149	Spectrogram 1	1	3230.214902631	3231.484389500	293.6	920.1	Chinitna_HB15_191102082018.wav
150	Spectrogram 1	1	3235.640326118	3236.408699749	97.9	411.1	Chinitna_HB15_191102082018.wav
151	Spectrogram 1	1	3254.081293267	3255.451002784	391.5	587.3	Chinitna_HB15_191102082018.wav
152	Spectrogram 1	1	3260.996655948	3261.865252227	137.0	450.2	Chinitna_HB15_191102082018.wav
153	Spectrogram 1	1	3266.976607252	3268.513354515	137.0	411.1	Chinitna_HB15_191102082018.wav
154	Spectrogram 1	1	3278.535619270	3280.172589180	430.7	802.6	Chinitna_HB15_191102082018.wav
155	Spectrogram 1	1	3284.649200770	3285.718242344	215.3	469.8	Chinitna_HB15_191102082018.wav
156	Spectrogram 1	1	3323.682618736	3324.885290507	78.3	371.9	Chinitna_HB15_191102082018.wav
157	Spectrogram 1	1	3332.134728679	3333.103547606	509.0	724.3	Chinitna_HB15_191102082018.wav
158	Spectrogram 1	1	3337.346306352	3338.381940377	332.8	783.0	Chinitna_HB15_191102082018.wav
159	Spectrogram 1	1	3341.869726012	3342.871952487	430.7	978.8	Chinitna_HB15_191102082018.wav
160	Spectrogram 1	1	3346.580190446	3347.381971627	430.7	743.9	Chinitna_HB15_191102082018.wav
161	Spectrogram 1	1	3351.992213414	3352.760587045	371.9	646.0	Chinitna_HB15_191102082018.wav
162	Spectrogram 1	1	3359.341874234	3360.243878062	371.9	646.0	Chinitna_HB15_191102082018.wav
163	Spectrogram 1	1	3364.152561317	3364.687082104	332.8	626.4	Chinitna_HB15_191102082018.wav
164	Spectrogram 1	1	3368.695988006	3369.664806932	215.3	685.2	Chinitna_HB15_191102082018.wav
165	Spectrogram 1	1	3372.805116555	3373.373044891	176.2	587.3	Chinitna_HB15_191102082018.wav
166	Spectrogram 1	1	3376.513354515	3377.114690400	137.0	998.4	Chinitna_HB15_191102082018.wav
167	Spectrogram 1	1	3379.586849040	3380.087962277	137.0	685.2	Chinitna_HB15_191102082018.wav
168	Spectrogram 1	1	3384.865241811	3385.867468286	430.7	606.9	Chinitna_HB15_191102082018.wav
169	Spectrogram 1	1	3391.145861057	3391.680381844	137.0	704.7	Chinitna_HB15_191102082018.wav
170	Spectrogram 1	1	3394.900907085	3395.569058069	97.9	509.0	Chinitna_HB15_191102082018.wav
171	Spectrogram 1	1	3399.477741323	3400.112484758	97.9	626.4	Chinitna_HB15_191102082018.wav
172	Spectrogram 1	1	3404.321835955	3404.989986939	117.5	548.1	Chinitna_HB15_191102082018.wav
173	Spectrogram 1	1	3408.564594701	3409.199338136	78.3	959.2	Chinitna_HB15_191102082018.wav
