Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
86	Spectrogram 1	1	8070.688178847	8071.389737379	118.2	394.1	Chinitna_HB14.2_191101202023.wav
87	Spectrogram 1	1	8605.242748330	8606.712680494	216.7	670.0	Chinitna_HB14.2_191101202023.wav
88	Spectrogram 1	1	8675.645854979	8676.414228610	315.3	689.7	Chinitna_HB14.2_191101202023.wav
89	Spectrogram 1	1	8677.449862635	8678.318458913	413.8	670.0	Chinitna_HB14.2_191101202023.wav
90	Spectrogram 1	1	8685.768342381	8686.837383955	137.9	591.1	Chinitna_HB14.2_191101202023.wav
91	Spectrogram 1	1	8708.599098993	8710.035623608	197.0	689.7	Chinitna_HB14.2_191101202023.wav
92	Spectrogram 1	1	8727.975477519	8729.011111544	216.7	650.2	Chinitna_HB14.2_191101202023.wav
93	Spectrogram 1	1	8740.636938660	8742.240501021	354.7	689.7	Chinitna_HB14.2_191101202023.wav
94	Spectrogram 1	1	10964.171490697	10965.975498353	118.2	788.2	Chinitna_HB14.2_191101202023.wav
95	Spectrogram 1	1	11022.581287189	11023.750551411	216.7	394.1	Chinitna_HB14.2_191101202023.wav
96	Spectrogram 1	1	11632.249427756	11633.118024035	374.4	689.7	Chinitna_HB14.2_191101202023.wav
97	Spectrogram 1	1	11637.527820527	11638.463231904	315.3	729.1	Chinitna_HB14.2_191101202023.wav
98	Spectrogram 1	1	11645.512224782	11646.180375766	315.3	689.7	Chinitna_HB14.2_191101202023.wav
99	Spectrogram 1	1	11659.777248283	11661.013327603	315.3	650.2	Chinitna_HB14.2_191101202023.wav
100	Spectrogram 1	1	11688.888624142	11689.723812871	295.6	650.2	Chinitna_HB14.2_191101202023.wav
101	Spectrogram 1	1	11714.545621914	11715.514440841	433.5	748.8	Chinitna_HB14.2_191101202023.wav
102	Spectrogram 1	1	11718.454305169	11719.389716546	354.7	689.7	Chinitna_HB14.2_191101202023.wav
103	Spectrogram 1	1	11723.077947476	11724.481064542	374.4	709.4	Chinitna_HB14.2_191101202023.wav
104	Spectrogram 1	1	11727.187076025	11728.089079853	335.0	670.0	Chinitna_HB14.2_191101202023.wav
105	Spectrogram 1	1	11730.928721534	11732.398653698	216.7	453.2	Chinitna_HB14.2_191101202023.wav
106	Spectrogram 1	1	11977.997742274	11980.135825422	157.6	709.4	Chinitna_HB14.2_191101202023.wav
107	Spectrogram 1	1	11998.022264755	11999.091306329	354.7	650.2	Chinitna_HB14.2_191101202023.wav
108	Spectrogram 1	1	12000.193755452	12001.262797026	295.6	610.8	Chinitna_HB14.2_191101202023.wav
109	Spectrogram 1	1	12002.465468796	12003.200434878	453.2	610.8	Chinitna_HB14.2_191101202023.wav
110	Spectrogram 1	1	12004.770589690	12006.006669010	433.5	591.1	Chinitna_HB14.2_191101202023.wav
