Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
54	Spectrogram 1	1	7849.510008723	7850.378605002	76.1	361.3	Chinitna_HB6.1_191020205157.wav
55	Spectrogram 1	1	7934.913104955	7936.583482415	114.1	475.4	Chinitna_HB6.1_191020205157.wav
56	Spectrogram 1	1	7964.826261994	7965.795080921	380.3	703.6	Chinitna_HB6.1_191020205157.wav
57	Spectrogram 1	1	7970.338507610	7971.440956733	304.3	570.5	Chinitna_HB6.1_191020205157.wav
58	Spectrogram 1	1	7975.115787143	7976.051198520	285.3	570.5	Chinitna_HB6.1_191020205157.wav
59	Spectrogram 1	1	7979.091285496	7979.592398733	152.1	456.4	Chinitna_HB6.1_191020205157.wav
60	Spectrogram 1	1	7982.832931004	7983.668119734	114.1	342.3	Chinitna_HB6.1_191020205157.wav
61	Spectrogram 1	1	8001.354113771	8003.291751624	95.1	513.5	Chinitna_HB6.1_191020205157.wav
62	Spectrogram 1	1	8007.701548116	8008.803997239	114.1	361.3	Chinitna_HB6.1_191020205157.wav
63	Spectrogram 1	1	8163.287298673	8165.091306329	57.1	437.4	Chinitna_HB6.1_191020205157.wav
64	Spectrogram 1	1	10045.222678800	10046.659203415	76.1	342.3	Chinitna_HB6.1_191020205157.wav
65	Spectrogram 1	1	10095.915331431	10097.719339087	76.1	399.4	Chinitna_HB6.1_191020205157.wav
66	Spectrogram 1	1	10397.365235732	10398.300647109	38.0	361.3	Chinitna_HB6.1_191020205157.wav
67	Spectrogram 1	1	11029.496649870	11031.233842428	76.1	342.3	Chinitna_HB6.1_191020205157.wav
68	Spectrogram 1	1	11125.369709517	11127.374162468	57.1	399.4	Chinitna_HB6.1_191020205157.wav
69	Spectrogram 1	1	11332.035602775	11333.305089644	95.1	361.3	Chinitna_HB6.1_191020205157.wav
70	Spectrogram 1	1	11720.138083148	11722.342981394	57.1	437.4	Chinitna_HB6.1_191020205157.wav
71	Spectrogram 1	1	11842.971034985	11844.307336952	57.1	399.4	Chinitna_HB6.1_191020205157.wav
72	Spectrogram 1	1	12152.104675599	12153.474385115	76.1	380.3	Chinitna_HB6.1_191020205157.wav
73	Spectrogram 1	1	12888.815119200	12890.351866463	57.1	266.2	Chinitna_HB6.1_191020205157.wav
74	Spectrogram 1	1	13955.151431584	13956.788401494	95.1	361.3	Chinitna_HB6.1_191020205157.wav
75	Spectrogram 1	1	14697.922042107	14699.726049763	76.1	437.4	Chinitna_HB6.1_191020205157.wav
76	Spectrogram 1	1	16007.518914625	16009.556775125	57.1	437.4	Chinitna_HB6.1_191020205157.wav
77	Spectrogram 1	1	16187.425360987	16189.262776192	57.1	513.5	Chinitna_HB6.1_191020205157.wav
78	Spectrogram 1	1	16395.173696339	16396.677036052	76.1	399.4	Chinitna_HB6.1_191020205157.wav
79	Spectrogram 1	1	16508.184828717	16509.220462741	76.1	285.3	Chinitna_HB6.1_191020205157.wav
80	Spectrogram 1	1	16782.728255406	16784.732708357	57.1	456.4	Chinitna_HB6.1_191020205157.wav
81	Spectrogram 1	1	17061.982146529	17063.619116439	95.1	513.5	Chinitna_HB6.1_191020205157.wav
82	Spectrogram 1	1	17272.035602775	17273.238274545	95.1	399.4	Chinitna_HB6.1_191020205157.wav
83	Spectrogram 1	1	17273.371904742	17275.008874652	38.0	513.5	Chinitna_HB6.1_191020205157.wav
84	Spectrogram 1	1	17455.630280067	17457.400880174	57.1	456.4	Chinitna_HB6.1_191020205157.wav
85	Spectrogram 1	1	17580.601315052	17582.405322708	76.1	570.5	Chinitna_HB6.1_191020205157.wav
86	Spectrogram 1	1	17602.750520161	17604.721565562	76.1	456.4	Chinitna_HB6.1_191020205157.wav
87	Spectrogram 1	1	17738.759446896	17740.463231904	57.1	418.4	Chinitna_HB6.1_191020205157.wav
88	Spectrogram 1	1	17982.354082521	17985.628022341	76.1	475.4	Chinitna_HB6.1_191020205157.wav
89	Spectrogram 1	1	17994.193755452	17998.436514198	114.1	266.2	Chinitna_HB6.1_191020205157.wav
90	Spectrogram 1	1	18162.173706756	18164.244974805	76.1	456.4	Chinitna_HB6.1_191020205157.wav
91	Spectrogram 1	1	18654.754993945	18656.692631798	76.1	532.5	Chinitna_HB6.1_191020205157.wav
92	Spectrogram 1	1	18662.037839667	18664.175922815	57.1	513.5	Chinitna_HB6.1_191020205157.wav
93	Spectrogram 1	1	18818.391963855	18818.826261994	399.4	722.7	Chinitna_HB6.1_191020205157.wav
94	Spectrogram 1	1	18823.336281134	18823.737171724	494.5	1007.9	Chinitna_HB6.1_191020205157.wav
95	Spectrogram 1	1	18896.411991718	18898.483259767	95.1	475.4	Chinitna_HB6.1_191020205157.wav
96	Spectrogram 1	1	18957.140309623	18959.378615419	57.1	494.5	Chinitna_HB6.1_191020205157.wav
97	Spectrogram 1	1	19128.394200747	19129.563464968	76.1	418.4	Chinitna_HB6.1_191020205157.wav
98	Spectrogram 1	1	19141.857443068	19152.013338020	76.1	418.4	Chinitna_HB6.1_191020205157.wav
99	Spectrogram 1	1	19262.719349504	19264.489949610	76.1	532.5	Chinitna_HB6.1_191020205157.wav
100	Spectrogram 1	1	19411.556775125	19416.167016913	57.1	551.5	Chinitna_HB6.1_191020205157.wav
101	Spectrogram 1	1	19470.434277306	19475.378594585	76.1	418.4	Chinitna_HB6.1_191020205157.wav
102	Spectrogram 1	1	19625.585729723	19629.861896019	76.1	418.4	Chinitna_HB6.1_191020205157.wav
103	Spectrogram 1	1	19778.632506542	19780.169253805	76.1	513.5	Chinitna_HB6.1_191020205157.wav
104	Spectrogram 1	1	19949.118039695	19951.356345490	38.0	551.5	Chinitna_HB6.1_191020205157.wav
105	Spectrogram 1	1	19959.875270532	19960.610236614	494.5	893.8	Chinitna_HB6.1_191020205157.wav
106	Spectrogram 1	1	19965.688184090	19966.523372819	532.5	817.7	Chinitna_HB6.1_191020205157.wav
107	Spectrogram 1	1	19973.452136020	19974.153694553	513.5	950.9	Chinitna_HB6.1_191020205157.wav
108	Spectrogram 1	1	20135.953249258	20138.258370151	57.1	532.5	Chinitna_HB6.1_191020205157.wav
109	Spectrogram 1	1	20167.022269998	20168.492202162	57.1	513.5	Chinitna_HB6.1_191020205157.wav
110	Spectrogram 1	1	20217.815145277	20218.984409498	114.1	399.4	Chinitna_HB6.1_191020205157.wav
111	Spectrogram 1	1	20219.719375580	20220.487749211	57.1	494.5	Chinitna_HB6.1_191020205157.wav
112	Spectrogram 1	1	20311.616936874	20313.821835120	57.1	475.4	Chinitna_HB6.1_191020205157.wav
113	Spectrogram 1	1	20476.523393653	20478.461031505	57.1	418.4	Chinitna_HB6.1_191020205157.wav
114	Spectrogram 1	1	20575.369725176	20576.906472439	57.1	437.4	Chinitna_HB6.1_191020205157.wav
115	Spectrogram 1	1	20659.603557187	20661.340749745	133.1	627.6	Chinitna_HB6.1_191020205157.wav
116	Spectrogram 1	1	20680.563491045	20681.766162816	76.1	513.5	Chinitna_HB6.1_191020205157.wav
117	Spectrogram 1	1	20818.630285310	20820.668145810	76.1	456.4	Chinitna_HB6.1_191020205157.wav
118	Spectrogram 1	1	20975.853005777	20977.890866277	76.1	475.4	Chinitna_HB6.1_191020205157.wav
119	Spectrogram 1	1	21159.046792479	21161.251690725	57.1	570.5	Chinitna_HB6.1_191020205157.wav
120	Spectrogram 1	1	21498.881970792	21500.552348251	57.1	437.4	Chinitna_HB6.1_191020205157.wav
121	Spectrogram 1	1	21582.146983876	21583.984399081	76.1	418.4	Chinitna_HB6.1_191020205157.wav
122	Spectrogram 1	1	21781.142541342	21783.581292432	38.0	532.5	Chinitna_HB6.1_191020205157.wav
123	Spectrogram 1	1	22022.746124536	22025.652581315	57.1	570.5	Chinitna_HB6.1_191020205157.wav
