Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
75	Spectrogram 1	1	10500.788401494	10501.623590224	114.6	420.4	Chinitna_HB12_191030202043.wav
76	Spectrogram 1	1	10509.607994478	10510.342960561	248.4	592.4	Chinitna_HB12_191030202043.wav
77	Spectrogram 1	1	10517.525583635	10518.694847856	248.4	630.6	Chinitna_HB12_191030202043.wav
78	Spectrogram 1	1	10530.086822128	10530.988825956	76.4	210.2	Chinitna_HB12_191030202043.wav
79	Spectrogram 1	1	10532.692610964	10534.997731858	95.5	210.2	Chinitna_HB12_191030202043.wav
80	Spectrogram 1	1	10574.465447963	10575.100191398	439.5	649.7	Chinitna_HB12_191030202043.wav
81	Spectrogram 1	1	10767.848537166	10769.051208937	496.8	668.8	Chinitna_HB12_191030202043.wav
82	Spectrogram 1	1	10776.100201814	10776.968798093	477.7	707.0	Chinitna_HB12_191030202043.wav
83	Spectrogram 1	1	10781.712670077	10782.314005962	477.7	764.3	Chinitna_HB12_191030202043.wav
84	Spectrogram 1	1	10945.683715479	10947.220462741	76.4	649.7	Chinitna_HB12_191030202043.wav
85	Spectrogram 1	1	11478.334054659	11480.138062314	76.4	477.7	Chinitna_HB12_191030202043.wav
86	Spectrogram 1	1	11880.768373631	11882.839641681	76.4	496.8	Chinitna_HB12_191030202043.wav
87	Spectrogram 1	1	12179.866348970	12182.004432118	76.4	477.7	Chinitna_HB12_191030202043.wav
88	Spectrogram 1	1	12352.590172258	12354.995515799	76.4	573.2	Chinitna_HB12_191030202043.wav
89	Spectrogram 1	1	12503.031160240	12505.169243388	95.5	535.0	Chinitna_HB12_191030202043.wav
90	Spectrogram 1	1	12742.850742808	12744.855195759	76.4	554.1	Chinitna_HB12_191030202043.wav
91	Spectrogram 1	1	12915.153668476	12917.258344075	76.4	554.1	Chinitna_HB12_191030202043.wav
92	Spectrogram 1	1	13437.467674439	13439.705980234	76.4	592.4	Chinitna_HB12_191030202043.wav
93	Spectrogram 1	1	13843.476601174	13845.013348436	57.3	515.9	Chinitna_HB12_191030202043.wav
94	Spectrogram 1	1	13953.046755986	13954.650318346	95.5	515.9	Chinitna_HB12_191030202043.wav
95	Spectrogram 1	1	14030.498855512	14032.302863168	76.4	554.1	Chinitna_HB12_191030202043.wav
96	Spectrogram 1	1	14111.037850084	14112.975487936	57.3	535.0	Chinitna_HB12_191030202043.wav
97	Spectrogram 1	1	14247.734934832	14249.973240627	57.3	535.0	Chinitna_HB12_191030202043.wav
98	Spectrogram 1	1	14284.563454552	14285.966571617	57.3	420.4	Chinitna_HB12_191030202043.wav
99	Spectrogram 1	1	14344.042292618	14346.046745569	76.4	477.7	Chinitna_HB12_191030202043.wav
100	Spectrogram 1	1	14366.759426063	14368.630248817	76.4	458.6	Chinitna_HB12_191030202043.wav
101	Spectrogram 1	1	14433.066804682	14434.603551944	76.4	477.7	Chinitna_HB12_191030202043.wav
102	Spectrogram 1	1	14507.545632331	14509.082379594	57.3	496.8	Chinitna_HB12_191030202043.wav
103	Spectrogram 1	1	14522.979920054	14525.051188103	95.5	554.1	Chinitna_HB12_191030202043.wav
104	Spectrogram 1	1	14571.100191398	14572.904199053	76.4	515.9	Chinitna_HB12_191030202043.wav
105	Spectrogram 1	1	14687.719339087	14689.757199587	95.5	515.9	Chinitna_HB12_191030202043.wav
106	Spectrogram 1	1	14744.906456779	14747.278392771	114.6	515.9	Chinitna_HB12_191030202043.wav
107	Spectrogram 1	1	14844.474353865	14846.679252111	76.4	630.6	Chinitna_HB12_191030202043.wav
108	Spectrogram 1	1	14947.262776192	14949.267229143	114.6	439.5	Chinitna_HB12_191030202043.wav
109	Spectrogram 1	1	15192.407559600	15193.643638920	95.5	420.4	Chinitna_HB12_191030202043.wav
110	Spectrogram 1	1	15196.015574912	15197.752767469	95.5	458.6	Chinitna_HB12_191030202043.wav
111	Spectrogram 1	1	15344.051219353	15345.988857206	76.4	458.6	Chinitna_HB12_191030202043.wav
112	Spectrogram 1	1	15379.830704529	15381.100191398	76.4	420.4	Chinitna_HB12_191030202043.wav
113	Spectrogram 1	1	15436.269455619	15438.374131218	76.4	611.5	Chinitna_HB12_191030202043.wav
114	Spectrogram 1	1	15505.015585329	15506.184849550	76.4	458.6	Chinitna_HB12_191030202043.wav
115	Spectrogram 1	1	15519.213793731	15521.017801387	57.3	496.8	Chinitna_HB12_191030202043.wav
116	Spectrogram 1	1	15782.832951837	15784.536736846	57.3	439.5	Chinitna_HB12_191030202043.wav
117	Spectrogram 1	1	15917.592398733	15919.195961094	76.4	401.3	Chinitna_HB12_191030202043.wav
118	Spectrogram 1	1	16004.244974805	16005.748314518	57.3	420.4	Chinitna_HB12_191030202043.wav
119	Spectrogram 1	1	16280.325148756	16282.797307396	38.2	496.8	Chinitna_HB12_191030202043.wav
120	Spectrogram 1	1	16448.939843495	16450.342960561	95.5	420.4	Chinitna_HB12_191030202043.wav
121	Spectrogram 1	1	16471.556754292	16473.026686456	76.4	401.3	Chinitna_HB12_191030202043.wav
122	Spectrogram 1	1	16698.761683788	16700.298431050	95.5	420.4	Chinitna_HB12_191030202043.wav
123	Spectrogram 1	1	16790.178138873	16791.213772898	248.4	611.5	Chinitna_HB12_191030202043.wav
124	Spectrogram 1	1	16812.674819994	16813.810676666	363.1	630.6	Chinitna_HB12_191030202043.wav
125	Spectrogram 1	1	16817.452099527	16818.220473158	133.8	592.4	Chinitna_HB12_191030202043.wav
126	Spectrogram 1	1	16848.855195759	16851.160316653	152.9	535.0	Chinitna_HB12_191030202043.wav
127	Spectrogram 1	1	17036.391963855	17038.262786609	76.4	458.6	Chinitna_HB12_191030202043.wav
128	Spectrogram 1	1	17110.570123562	17112.240501021	76.4	496.8	Chinitna_HB12_191030202043.wav
129	Spectrogram 1	1	17233.349660820	17234.719370337	57.3	458.6	Chinitna_HB12_191030202043.wav
130	Spectrogram 1	1	17234.752777886	17236.890861034	76.4	515.9	Chinitna_HB12_191030202043.wav
131	Spectrogram 1	1	17339.011132378	17340.982177779	95.5	439.5	Chinitna_HB12_191030202043.wav
132	Spectrogram 1	1	17368.242737913	17370.080153118	57.3	439.5	Chinitna_HB12_191030202043.wav
133	Spectrogram 1	1	17474.906435946	17476.743851151	38.2	458.6	Chinitna_HB12_191030202043.wav
134	Spectrogram 1	1	17494.683705062	17496.354082521	114.6	458.6	Chinitna_HB12_191030202043.wav
135	Spectrogram 1	1	17607.040086976	17608.777279533	95.5	535.0	Chinitna_HB12_191030202043.wav
136	Spectrogram 1	1	17726.164800854	17727.868585862	95.5	439.5	Chinitna_HB12_191030202043.wav
137	Spectrogram 1	1	17749.082379594	17750.819572151	95.5	439.5	Chinitna_HB12_191030202043.wav
138	Spectrogram 1	1	17842.082390010	17843.919805215	76.4	420.4	Chinitna_HB12_191030202043.wav
139	Spectrogram 1	1	18080.966561201	18082.302863168	95.5	496.8	Chinitna_HB12_191030202043.wav
140	Spectrogram 1	1	18152.953223181	18154.723823288	57.3	420.4	Chinitna_HB12_191030202043.wav
141	Spectrogram 1	1	18260.719370337	18263.191528976	76.4	458.6	Chinitna_HB12_191030202043.wav
142	Spectrogram 1	1	18471.875275705	18473.879728656	76.4	496.8	Chinitna_HB12_191030202043.wav
143	Spectrogram 1	1	18576.200445295	18577.603562361	76.4	439.5	Chinitna_HB12_191030202043.wav
144	Spectrogram 1	1	18605.699311224	18607.503318880	95.5	535.0	Chinitna_HB12_191030202043.wav
145	Spectrogram 1	1	18800.552332591	18802.857453485	76.4	477.7	Chinitna_HB12_191030202043.wav
146	Spectrogram 1	1	19053.033376299	19054.837383955	76.4	496.8	Chinitna_HB12_191030202043.wav
147	Spectrogram 1	1	19139.218246682	19140.821809043	76.4	554.1	Chinitna_HB12_191030202043.wav
148	Spectrogram 1	1	19141.423144929	19143.494412978	76.4	707.0	Chinitna_HB12_191030202043.wav
149	Spectrogram 1	1	19290.026717706	19290.995536632	76.4	458.6	Chinitna_HB12_191030202043.wav
150	Spectrogram 1	1	19299.113571084	19300.616910797	95.5	477.7	Chinitna_HB12_191030202043.wav
151	Spectrogram 1	1	19326.474353865	19328.812882308	95.5	592.4	Chinitna_HB12_191030202043.wav
152	Spectrogram 1	1	19360.329601707	19361.632496126	76.4	458.6	Chinitna_HB12_191030202043.wav
153	Spectrogram 1	1	19405.777269117	19407.514461674	38.2	573.2	Chinitna_HB12_191030202043.wav
154	Spectrogram 1	1	19537.429813938	19539.634712184	133.8	573.2	Chinitna_HB12_191030202043.wav
155	Spectrogram 1	1	19544.011101128	19544.846289857	229.3	458.6	Chinitna_HB12_191030202043.wav
156	Spectrogram 1	1	19568.779495592	19569.180386182	191.1	458.6	Chinitna_HB12_191030202043.wav
157	Spectrogram 1	1	19599.848516333	19602.521120267	172.0	458.6	Chinitna_HB12_191030202043.wav
158	Spectrogram 1	1	19691.846300274	19693.650307930	114.6	458.6	Chinitna_HB12_191030202043.wav
159	Spectrogram 1	1	19720.089079853	19722.327385649	57.3	630.6	Chinitna_HB12_191030202043.wav
160	Spectrogram 1	1	19823.044539927	19824.113581501	76.4	439.5	Chinitna_HB12_191030202043.wav
161	Spectrogram 1	1	19827.721596812	19829.993310157	114.6	630.6	Chinitna_HB12_191030202043.wav
162	Spectrogram 1	1	19858.723802455	19860.260549717	57.3	515.9	Chinitna_HB12_191030202043.wav
163	Spectrogram 1	1	19897.991073265	19899.093522388	114.6	439.5	Chinitna_HB12_191030202043.wav
164	Spectrogram 1	1	20038.543426689	20040.648102287	76.4	477.7	Chinitna_HB12_191030202043.wav
165	Spectrogram 1	1	20041.516698566	20043.287298673	76.4	611.5	Chinitna_HB12_191030202043.wav
166	Spectrogram 1	1	20121.407549183	20122.443183208	133.8	401.3	Chinitna_HB12_191030202043.wav
167	Spectrogram 1	1	20250.902003828	20253.040086976	76.4	496.8	Chinitna_HB12_191030202043.wav
168	Spectrogram 1	1	20400.193734619	20401.897519627	133.8	496.8	Chinitna_HB12_191030202043.wav
169	Spectrogram 1	1	20419.416475919	20420.485517493	76.4	420.4	Chinitna_HB12_191030202043.wav
170	Spectrogram 1	1	20432.645865395	20434.182612658	152.9	554.1	Chinitna_HB12_191030202043.wav
171	Spectrogram 1	1	20569.677025636	20571.180365349	191.1	477.7	Chinitna_HB12_191030202043.wav
172	Spectrogram 1	1	20718.614673905	20719.583492831	76.4	458.6	Chinitna_HB12_191030202043.wav
173	Spectrogram 1	1	21458.044529510	21459.380831477	76.4	687.9	Chinitna_HB12_191030202043.wav
174	Spectrogram 1	1	21551.703543894	21552.605547722	76.4	420.4	Chinitna_HB12_191030202043.wav
